KEY,"English"
M_02_GAMBLER_THREATEN_INNOCENT,"[i]""Easy now,"" he says, holding his hands up in surrender. ""I have no idea what you are talking about."" You show him images on a datapad of the missing crew. ""I saw them last night. They played a few hands with me and took a lot of my credits with them. I haven’t seen them since.""[/i]"
M_02_GAMBLER_THREATEN_PASS,"[i]""Easy now,"" he says, holding his hands up in surrender. ""I’ll tell you what you want to know."" He hands you a keycard and tells you the crew are being held in the {0}.[/i]\n\nDiscard this mission token."
M_02_GAMBLER_THREATEN_FAIL,"[i]""Easy now,"" the Advozse says with his hands up. ""I have a keycard here that will get you to your people."" He reaches into a pocket inside his jacket and pulls a small holdout blaster. Before you can react, he fires at you.[/i]\n\nRoll 1 blue and 1 green die. You suffer  equal to the  results."
M_02_GAMBLER_DEFEATED,"[i]The Advozse falls onto the table in front of him, sending the cards fluttering into the air like confetti. You kick the gun out of his hand before checking for a pulse. He’s dead. You search his body and find a keycard. Now to figure out what door it opens.[/i]\n\nDiscard this mission token."
M_02_GAMBLER_DONE,"[i]The Advozse is busy building a house out of his cards.[/i]"
M_02_MUSICIAN,"[i]A Gran is playing a kloo horn on a stage in a corner of the cantina. You find her playing rather painful to listen to. You wonder if the music is the reason why the cantina is so sparsely populated.{0}[/i]\n\nA hero can interact with this token to question the Gran."
M_02_MUSICIAN_OPT_1," Ask about missing crew."
M_02_MUSICIAN_OPT_2," Threaten her."
M_02_MUSICIAN_ASK,"[i]You wait for the horn player to finish her set before you approach to ask about your missing crew members. You show her images on a datapad of the missing crew and ask if she has any information about their whereabouts.[/i]\n\nTest ."
M_02_MUSICIAN_ASK_RESP,"[i]""Why, yes. I saw them in here last night,"" she replies. ""They stayed for a while, had a meal, and then left. That’s all I know."" It seems to you the Gran is telling the truth.[/i]"
M_02_MUSICIAN_ACCOMPLICE_ASK,"[i]""Why, yes. I saw them in here last night,"" she replies. ""They stayed for a while, had a meal, and then left. That’s all I know."" You can tell she is nervous, and you stare her down for a long moment. She makes a move as if to pull a weapon on you, but you are faster and have your weapon pointed at her chest before she can draw hers.[/i]"
M_02_MUSICIAN_ACCOMPLICE_ASK_2,"[i]She slowly moves her hands back to where you can see them. ""Alright, I can see you’re not as stupid as I took you to be,"" she says. ""You want to get your friends back? I can give them to you, but you have to let me go. And don’t worry about me coming after you. If my associates find out I gave them up, I am dead.""\n\nYou agree to her terms, and after she surrenders her small holdout blaster, she hands you a keycard and tells you the crew are being held in the {0}.[/i]\n\nDiscard this mission token."
M_02_MUSICIAN_THREATEN,"[i]You wait for the horn player to finish her set before you approach. You brandish your weapon at her and demand to know where your people are.[/i]\n\nTest ."
M_02_MUSICIAN_THREATEN_INNOCENT,"[i]""Whoa, now,"" the Gran says nervously, holding up her hands. ""I’m sorry, but I don’t know what you are talking about."" You show her images on a datapad of the missing crew. ""Yeah, I saw them in here last night. They stayed for a while, had a meal, and then left. That’s all I know.""[/i]"
M_02_MUSICIAN_THREATEN_PASS,"[i]""Alright, alright. Put that thing down,"" she says, holding her hands up in surrender. ""I’ll tell you what you want to know."" She hands you a keycard and tells you the crew are being held in the {0}.[/i]\n\nDiscard this mission token."
M_02_MUSICIAN_THREATEN_FAIL,"[i]The Gran puts up her hands as if to surrender, but instead catches you by surprise and knocks your weapon from your hands. As you retrieve it, she pulls a small holdout blaster and fires at you.[/i]\n\nRoll 1 blue and 1 green die. You suffer  equal to the  results."
M_02_MUSICIAN_DEFEATED,"[i]The Gran collapses on the stage. You kick the gun out of her hand before checking for a pulse. She’s dead. You search her body and find a keycard. Now to figure out what door it opens.[/i]\n\nDiscard this mission token."
M_02_MUSICIAN_DONE,"[i]The Gran musician continues her screeching horn playing.[/i]"
M_02_BARTENDER,"[i]A Nikto stands behind the bar, wiping down a glass with a rag.{0}\n\n""What can I get you?"" he asks.[/i]\n\nA hero can interact with this token to question the Nikto."
M_02_BARTENDER_OPT_1," Ask about missing crew."
M_02_BARTENDER_OPT_2," Threaten him."
M_02_BARTENDER_OPT_3," Order a beverage."
M_02_BARTENDER_ORDER,"[i]You order a beverage from the server, who quickly fills a glass for you. ""That’ll be 5 credits,"" the Nikto says. You drink down the liquid, which leaves you feeling refreshed.[/i]\n\nYou spent 5 credits. Recover  equal to your Endurance. You become Focused."
M_02_BARTENDER_ASK,"[i]You ask about your missing crew members. You show him images on a datapad of the missing crew and ask if he has any information about their whereabouts.[/i]\n\nTest ."
M_02_BARTENDER_ASK_RESP,"[i]""Sure, they had dinner here last night,"" he replies. ""They played a few hands of cards, listened to some music, and then left. That’s the last I saw of them."" It seems to you the Nikto is telling the truth.[/i]"
M_02_BARTENDER_ACCOMPLICE_ASK,"[i]""Sure, they had dinner here last night,"" he replies. ""They played a few hands of cards, listened to some music, and then left. That’s the last I saw of them."" You can tell he is lying, and you stare him down for a long moment. He makes a move as if to pull a weapon on you, but you are faster and have your weapon pointed at his chest before he can draw his.[/i]"
M_02_BARTENDER_ACCOMPLICE_ASK_2,"[i]He slowly moves his hands back to where you can see them. ""Okay, let’s just calm down,"" he says. ""There’s no need for bloodshed. I tell you where your friends are; you leave me be. And don’t worry about me coming after you. If my associates find out I gave them up, I am dead.""\n\nYou agree to his terms, and after he surrenders the scattergun he had under the bar, he hands you a keycard and tells you the crew are being held in the {0}.[/i]\n\nDiscard this mission token."
M_02_BARTENDER_THREATEN,"[i]You approach the Nikto and brandish your weapon at him, demanding to know where your people are.[/i]\n\nTest ."
M_02_BARTENDER_THREATEN_PASS,"[i]""Okay, let’s just calm down,"" he says, holding his hands up in surrender. ""I’ll tell you what you want to know."" He hands you a keycard and tells you the crew are being held in the {0}.[/i]\n\nDiscard this mission token."
M_02_BARTENDER_THREATEN_FAIL,"[i]""Easy now,"" the Nikto says with his hands up. ""I’m not the one you want."" He motions behind you.[/i]"
M_02_BARTENDER_LOOK,"Look behind you."
M_02_BARTENDER_DONT_LOOK,"Ignore his obvious trickery."
M_02_BARTENDER_BACKSTAB,"[i]The time it takes you to look behind you is all the time the Nikto needs to pull a scattergun out from under the bar and fire at you.[/i]\n\nRoll 1 blue and 1 green die. You suffer  equal to the  results."
M_02_BARTENDER_NICE_TRY,"[i]You decide the Nikto is obviously lying, so you keep your eyes and weapon fixed on him. His bluff failed, he ducks behind the bar just as you attack, and he manages to avoid being hit.[/i]"
M_02_BARTENDER_WRONG_MAN,"[i]You decide the Nikto is obviously lying, so you keep your eyes and weapon fixed on him. Suddenly, you feel a sharp pain in your back as someone shoots you from behind.[/i]\n\nRoll 1 blue and 1 green die. You suffer  equal to the  results."
M_02_BARTENDER_BELIEVE,"[i]The Nikto seems sincere in his words, so you slowly turn to look behind you, watching for any sign of movement from the server out of the corner of your eye. When you turn, you see a {0} holding a blaster on you.[/i]\n\nRoll 1 white die. If you do not roll a , roll 1 blue and 1 green die. You suffer  equal to the  results."
M_02_BARTENDER_DEFEATED,"[i]The Nikto collapses onto the bar, his scattergun clattering to the floor. You check him for a pulse. He’s dead. You search his body and find a keycard. Now to figure out what door it opens.[/i]\n\nDiscard this mission token."
M_02_BARTENDER_DONE,"[i]The Nikto is busy wiping down glasses with a rag.[/i]"
M_02_BARFLY,"[i]A Shistavanen sits at the bar with an empty glass in front of her. She appears to be in a foul mood and may respond poorly to being disturbed.{0}[/i]\n\nA hero can interact with this token to question the Shistavanen."
M_02_BARFLY_OPT_1," Ask about missing crew."
M_02_BARFLY_OPT_2," Threaten her."
M_02_BARFLY_ASK,"[i]You approach the Shistavanen to ask about your missing crew members. You show her images on a datapad of the missing crew and ask if she has any information about their whereabouts.[/i]\n\nTest ."
M_02_BARFLY_ASK_RESP,"[i]The Shistavanen simply looks at you with annoyance and shakes her head. You are sufficiently convinced she doesn’t know anything.[/i]"
M_02_BARFLY_ACCOMPLICE_ASK,"[i]The Shistavanen simply looks at you with annoyance and shakes her head. You can tell she is hiding something, and you stare her down for a long moment. She makes a move as if to pull a weapon on you, but you are faster and have your weapon pointed at her chest before she can draw hers.[/i]"
M_02_BARFLY_ACCOMPLICE_ASK_2,"[i]She bares her fangs at you as she places her hands on the bar in surrender. You reach forward and pull a small blaster from a holster on her hip. You ask again about your missing crew. The Shistavanen slowly reaches into a pocket and pulls out a keycard, which she hands to you. A label on the keycard says ""{0}.""[/i]\n\nDiscard this mission token."
M_02_BARFLY_THREATEN,"[i]You approach the Shistavanen and brandish your weapon at her, demanding to know where your people are.[/i]\n\nTest ."
M_02_BARFLY_THREATEN_INNOCENT,"[i]As you point your weapon at her, the Shistavanen growls and bares her teeth. The impasse lasts several long seconds before you decide that the Shistavanen must not know anything; otherwise, she would be trying to tear out your throat.[/i]"
M_02_BARFLY_THREATEN_PASS,"[i]The Shistavanen snarls at you, but seems to relent. She hands you a keycard with a label that says ""{0}.""[/i]\n\nDiscard this mission token."
M_02_BARFLY_THREATEN_FAIL,"[i]Before you can react, the Shistavanen leaps at you, knocking you to the ground. As you scramble back to your feet, she pulls out a small holdout blaster and fires at you.[/i]\n\nRoll 1 blue and 1 green die. You suffer  equal to the  results."
M_02_BARFLY_DEFEATED,"[i]The Shistavanen collapses on the bar, her blaster clattering to the floor. You check her for a pulse and find none. You search her body and find a keycard. Now to figure out what door it opens.[/i]\n\nDiscard this mission token."
M_02_BARFLY_DONE,"[i]The Shistavanen glares at you from across the cantina.[/i]"
M_02_CREW_RESCUE," Rescue"
M_02_CREW_1,"[i]Captain Darpik sits with wrists and ankles bound, her back against a wall.[/i]\n\nA Rebel can interact with this token to rescue this crew member."
M_02_CREW_1_RESCUE,"[i]You free the captain from her bonds. ""I have to get in contact with Alliance HQ immediately!"" she says to you. ""They have to know!"" You ask her what she’s talking about. ""I can’t discuss it here, but I think we've been betrayed. We have to get back to the [/i]Freedom Fighter[i] as soon as possible.""[/i]\n\nFlip this Imperial mission token to its Rebel side."
M_02_CREW_1_MOVE,"[i]The captain takes off running toward the shuttle.[/i]\n\nMove this Rebel mission token as indicated."
M_02_CREW_2,"[i]One of the crew members lies unconscious on the ground.[/i]\n\nA Rebel can interact with this token to rescue this crew member."
M_02_CREW_2_RESCUE,"[i]You remove the bonds from the unconscious crew member and shake him awake.[/i]\n\nFlip this Imperial mission token to its Rebel side."
M_02_CREW_2_MOVE,"[i]You help him get to his feet and tell him to get to the shuttle. He shakes off his disorientation and takes off running.[/i]\n\nMove this Rebel mission token as indicated."
M_02_CREW_3,"[i]One of the crew members is working on loosening her bindings.[/i]\n\nA Rebel can interact with this token to rescue this crew member."
M_02_CREW_3_RESCUE,"[i]Just as you arrive at this crew member’s side, she has managed to free her hands from her bonds. You help her with the bindings around her ankles.[/i]\n\nFlip this Imperial mission token to its Rebel side."
M_02_CREW_3_MOVE,"[i]Before you can say anything, she’s already on her way back to the shuttle.[/i]\n\nMove this Rebel mission token as indicated."
M_02_CREW_4,"[i]This crew member is bleeding profusely from his side. He is going to need medical attention quickly.[/i]\n\nA Rebel can interact with this token to rescue this crew member."
M_02_CREW_4_RESCUE_CHOICE,"[i]You free the man from his bonds, but he’s too injured to move. If you use some of your medical supplies on him, he may be well enough to get to the ship.[/i]"
M_02_CREW_4_RESCUE_CHOICE_1,"Use a medpac on him."
M_02_CREW_4_RESCUE_CHOICE_2,"Leave him behind."
M_02_CREW_4_RESCUE_NO_CHOICE,"[i]You free the man from his bonds, but he’s too injured to move. If you had a medpac to use on him, he might be able to get to the ship, but right now you have no medpacs![/i]"
M_02_CREW_4_RESCUE_CHOICE_1B,"Promise to return with a medpac."
M_02_CREW_4_RESCUE,"[i]With some bandages and a shot of bacta, the man is able to get to his feet.[/i]\n\nFlip this Imperial mission token to its Rebel side."
M_02_CREW_4_MOVE,"[i]He limps off toward the shuttle.[/i]\n\nMove this Rebel mission token as indicated."
M_02_CREW_4_LEAVE_BEHIND,"[i]You decide you have no choice but to leave him behind. As you walk away from him, he pleads for your help.[/i]\n\nDiscard this Rebel mission token."
M_02_CREW_4_DIES,"[i]This crew member succumbs to his wounds and dies.[/i]\n\nDiscard this Rebel mission token."
M_02_CREW_FIRST_RESCUE,"Imperial figures will now be able to attack this and other crew members you rescue. The Imperial activation window will tell you when an attack targets a crew member.{0}\n\nYou can select a Rebel mission token in the app to see the special rules for rescued crew members."
M_02_CREW_PROTECT," You can protect these crew members by staying within 1 space of them. They will move with a Speed of 4 at the end of each round."
M_02_CREW_RESCUED,"[i]This crew member has been rescued and is running back to the shuttle.[/i]\n\nImperial figures can attack this Rebel mission token (Health: 4, Defense: 1 white die). (This token is an object and not a Rebel.) A Rebel can protect this token from Imperial attacks by staying within 1 space of it."
M_02_CREW_RESCUED_DEADLY,"[i]This crew member has been rescued and is running back to the shuttle.[/i]\n\nImperial figures can attack this Rebel mission token (Health: 4, Defense: 1 white die). (This token is an object and not a Rebel.)"
M_02_CREW_MOVE,"[i]This crew member runs back toward the shuttle.[/i]\n\nMove this Rebel mission token as indicated."
M_02_CREW_ALL_RESCUED,"[i]With the last of your crew members liberated, it’s time to make a quick escape. You cover the crew as they race back to their shuttle.[/i]\n\n  Objective Updated  \n\nCover the crew members as they return to the shuttle and escape."
M_02_CREW_ABOARD,"[i]This crew member reaches the shuttle and races inside to safety.[/i]\n\nDiscard this Rebel mission token."
M_02_CREW_ALL_ABOARD,"[i]The surviving crew is now aboard the shuttle, but the docking bay doors have not been opened yet! The shuttle cannot take off until the doors are opened! Perhaps the terminal in the docking bay could be of use.[/i]\n\n  Objective Updated  \n\nOpen the docking bay doors."
M_04_NAME,"Loose Ends"
M_04_DESC,"[i]Having fled inevitable retaliation on Ord Mantell, the [/i]Freedom Fighter[i] sends an urgent message from its refuge in Ithorian space. The captain wishes to speak with your team privately, and for some reason, in person.[/i]"

M_04_Placeholder,"Placeholder Text"
M_04_Variable,"Variable: {0}."
M_04_Traitor ID,"Over the campaign, the app will secretly select a real traitor and you will gain clues in missions to accuse a suspect. For now, manually set the real traitor. Note: numbers other than 1, 2, or 3 will break the mission.\n\n1: Ares Ginn\n2:Burin Kassal\n3: Calle Tharandon"
M_04_Suspect ID,"Select your accused suspect. (The app is only concerned with if you’ve accused the real traitor or not.)\n\n1: Ares Ginn\n2:Burin Kassal\n3: Calle Tharandon"
M_04_Prologue_1,"[i]You arrive on the [/i]Freedom Fighter’s[i] bridge, where Captain {0} greets you with a curt handshake. ""Alliance spies have been digging into our trouble with the star map, and I’m afraid the results are dire,"" she says, tossing a datapad on the table. ""One of our crew members has been working with the Empire.""[/i]"
M_04_Prologue_1B,"[i]You arrive on the [/i]Freedom Fighter’s[i] bridge, where you meet the newly promoted Captain {0}. ""I was sorry to hear about what happened to Darpik on Ord Mantell,"" she says, almost imperceptibly tearing up. ""I know you did everything you could.""\n\n""But I’m afraid I have more bad news. Alliance spies have been digging into our trouble with the star map, and the results are dire,"" she says, tossing a datapad on the table. ""One of our crew members has been working with the Empire.""[/i]"
M_04_Prologue_2,"[i]""Analysis of data transfer logs points to three suspects,"" {0} continues. ""{1}, {2}, and {3} have each had the access and opportunities to commit the known security breaches. My crew’s field reports can’t narrow it down any further, but I was hoping you might help.""\n\nHappy to have your support, she continues, ""I can’t risk continuing the investigation aboard the [/i]Freedom Fighter[i] with the traitor so close. Take this intelligence back to your ship, figure out who our mole is, and tail him. If there’s a fight, don’t hesitate to end this."" {0} dismisses you from the bridge and you return to your ship.[/i]"
M_04_Prologue_3,"[i]The intelligence reports are thorough and conclusive. Pieces of the mystery feel familiar, and you think back over your missions.[/i]"
M_04_Prologue_3B,"[i]The intelligence reports are thorough and conclusive. The traitor is definitely one of the three men you'd come to trust.[/i]"
M_04_Recap_Clue_1,"[i]When you went to rescue Captain Darpik off Ord Mantell, you discovered a list of the [/i]Freedom Fighter[i]’s crew and passengers in her captors’ possession. Two names had been missing from that list: {0} and {1}.[/i]"
M_04_Recap_Clue_2,"[i]After her rescue, Captain Darpik mentioned receiving a warning call from {0} just before she and her team got ambushed.[/i]"
M_04_Recap_Clue_3,"[i]While examining the Imperial shipping logs in the canyon, you recall uncovering a message. Whoever stole the star map asked an unknown general to pay him in person because {0} was watching the traitor’s accounts.[/i]"
M_04_Recap_Clue_4,"[i]Before escaping from the canyon, you remember finding a cracked datapad. The traitor instructed the Imperials not to shoot down your shuttle because he was aboard. You recall {0} being the only one to sit that mission out.[/i]"
M_04_Accuse_Clues_2,"[i]After reviewing the evidence, you’re ready to name a prime suspect.[/i]\n\nSelect a prime suspect."
M_04_Accuse_Clues_1,"[i]After reviewing the evidence, you can’t quite name the traitor. Before he does any more damage, you’ll need to trail somebody and hope to get lucky.[/i]\n\nSelect a prime suspect."
M_04_Accuse_Clues_0,"[i]You think back over your missions, but can't remember finding any clues to the traitor's identity. You’ll have to trail one of the suspects and hope to get lucky.[/i]\n\nSelect a prime suspect."
M_04_Prologue_4,"[i]Hoping you’ve made the right call, you decide to keep an eye on {0}.\n\nThe very next morning, one of your tracking beacons activates. {1} has decided to make an unscheduled shuttle run.[/i]"
M_04_Prologue_5,"[i]You trace {0}’s shuttle to the jungle planet Felucia. You find the vehicle abandoned in a clearing just a short trek from an Imperial facility.[/i]"
M_04_Intro_Tiles,"[i]Following a trail of broken branches, you carefully approach the edge of the jungle to a hill overlooking the facility entrance.[/i]\n\nPlace tiles 02A, 06A, 18A(2), 39A, and 1 door."
M_04_Deploy,"[i]Over the low hum of the Imperial compound, you hear a hushed conversation. Inching closer, you grab your macrobinoculars and take up hidden positions among the last line of trees.[/i]\n\nDeploy the Rebels."
M_04_Meeting,"[i]Below, you spot your suspect handing something to a stormtrooper.[/i]\n\nDeploy 1 elite Stormtrooper."
M_04_Meeting1B,"Deploy the elite Imperial Officer. This Imperial Officer is {0}."
M_04_Meeting2,"[i]""There, you see?"" {0} says, annoyed by the stormtrooper patting him down. ""Rebel flight logs from the Yavin escape. Now let me talk to the general about my next assignment. And my outstanding fee.""\n\nThe trooper requests clearance while {0} begins whistling a tune you recognize from the cantina on Ord Mantell.[/i]"
M_04_Stormtroopers,"[i]Another patrol trooper checks his weapon and reloads from a nearby supply crate. A third emerges from the base and begins pacing the area.[/i]\n\nDeploy the remaining 2 elite Stormtroopers and place 1 crate."
M_04_Start Fight,"[i]The patrolling trooper wanders close enough to threaten your camouflage. Rather than risk discovery, you break cover under your own terms. Startled, but well trained, the trooper sounds the alarm.[/i]"
M_04_Initial Spawn,"[i]Reinforcements respond to the now blaring alarm.[/i]"
M_04_Crate1,"[i]Sitting on top of a short staircase is a crate of Imperial supplies.[/i]\n\nPlace 1 crate."
M_04_Traitor Escape Intro,"[i]With some covering fire, {0} dashes from his cover to the facility door, slipping inside amidst the chaos.[/i]\n\nRemove {0} from the map and set him aside. He keeps his current damage and conditions."
M_04_Act1 Objective,"[i]Overcome the Imperials and chase the traitor![/i]\n\n  Objective Updated  \n\nPursue the traitor into the Imperial facility."
M_04_Objective1,"Pursue the traitor into the Imperial facility."
M_04_Suspect Meeting1,"[i]You spot your suspect sticking to the shadows, speaking with someone. ""It’s not too late, you can still do the right thing,"" {0} pleads. ""The perimeter officer will be unconscious for another hour, and with his uniform and code cylinder, I can walk us right out of here.""[/i]\n\nDeploy a regular Imperial Officer. This is {1}. Assign him a color."
M_04_Suspect Meeting2,"[i]""It is too late, my friend."" {0} leans forward from the shade. ""I betrayed the Rebellion, and we both know what happens to traitors.""[/i]\n\nDeploy the elite Imperial Officer. This is {1}."
M_04_Suspect Meeting3,"[i]""They don’t know it was you, {0}. I’ll help you get a fresh start. It may be on a remote planet, but it’s better than whatever you’re doing here.""[/i]"
M_04_Suspect Meeting4,"[i]""We’re at war, {0}! There will be a winner and a loser. You don’t have to like that, but winners get to keep their lives. I’m not coming back!""[/i]"
M_04_Suspect Meeting5,"[i]{0}’s head hangs. ""Then I’m sorry for how everything went,"" he says, reaching for his blaster. He doesn’t clear the holster before a bolt strikes him in the chest.\n\n""Me too,"" {1} whispers, hand trembling on his outstretched pistol.[/i]\n\n {2} is defeated."
M_04_Suspect Stormtroopers,"[i]Momentarily stunned by the exchange you just witnessed, you didn’t notice a patrol arriving to inspect the sound of a blaster.[/i]\n\nDeploy the elite Stormtrooper group."
M_04_Suspect Stormtroopers2,"[i]Clearly under shoot-on-sight orders, the lead stormtrooper fires his blaster rifle.[/i]\n\nRoll 1 blue and 1 green die. The hero with the fewest  dice suffers  equal to the  results."
M_04_Suspect Alarm,"[i]Certain of intruders, the troopers sound the alarm.[/i]"
M_04_Suspect Escape,"[i]Running from danger, {0} dashes to the facility door, slipping inside amidst the chaos.[/i]\n\nRemove {0} from the map and set him aside. He keeps his current damage and conditions."
M_04_Facility Tiles,"[i]The winding Imperial facility is as tall as the canopy. Natural light filters in through skylights, though even those are choked by vines.[/i]\n\nPlace tiles 21A, 23A, 28A, 31A, 32A, 35A, and 1 door."
M_04_Facility Tiles2,"[i]This corridor leads to the facility’s main hangar.[/i]\n\nPlace 1 door. This is the hangar door."
M_04_Terminal,"[i]You spot a security terminal flashing at the end of the room.[/i]\n\nPlace 1 terminal."
M_04_Facility Traitor,"[i]{0} looks up from a terminal, wracked with fear. ""How did you breach my protocols?"" he questions. Leaning into a comm device {1} shouts, ""They’ve breached the door, General! You have the files, now hold up your end of the deal and protect me!""[/i]\n\nDeploy {0}."
M_04_Facility Spawn,"[i]Reinforcements arrive from within the Imperial base.[/i]"
M_04_Crate2,"[i]The facility is predictably well stocked.[/i]\n\nPlace 2 crates."
M_04_Act2 Objective,"[i]You can’t let this traitor slip away with everything he knows.[/i]"
M_04_Objective2,"Defeat {0}."
M_04_Traitor Activation,"[i]Panicking and getting tired of running, {0} darts deeper into the base. You can’t let this traitor slip away with everything he knows.[/i]\n\n  Objective Updated  \n\nDefeat {0}."
M_04_Traitor Door,"Is {0} adjacent to the hangar door?"
M_04_Traitor Escape Facility,"[i]{0} fumbles with his code cylinder for a second, then flies through the hangar door. In his haste, he leaves it unlocked.[/i]\n\nRemove {1} from the map and set him aside. He keeps his current damage and conditions."
M_04_Traitor Facility Objective,"  Objective Updated  \n\nPursue the traitor into the unlocked hangar."
M_04_Traitor Defeated,"[i]""Wait,"" {0} pants, hands in front of his face. ""Wait! I already uploaded my information to the general’s personal datapad. I imagine he retreated the second it completed. You’ll be swarmed in minutes, but here, take my code cylinder. If you’re quick, I bet you can escape through the hangar.""[/i]"
M_04_Traitor Defeated2,"[i]""...For what it’s worth, I still believe in the Rebellion...I just couldn’t live like a Rebel anymore.""[/i]"
M_04_Traitor Defeated3,"[i]""You’re too late,"" {0} coughs, propping himself against a wall. ""I already uploaded everything to the general. I may not get to see it, but the Empire will bring peace at last."" As the traitor slumps, a code cylinder to the hangar drops from his hand.[/i]"
M_04_Traitor Defeated4,"[i]Though the traitor is dispatched, his information may still harm the Rebellion. Without knowing where, or even who, {0}’s general is, you set your sights on escaping through the hangar with your lives.[/i]\n\n  Objective Updated  \n\nGet to the hangar for evacuation."
M_04_Objective2B,"Get to the hangar for evacuation."
M_04_Hall Spawn,"[i]The alarms continue to blare, and reinforcements answer the call.[/i]"
M_04_Open Door,"Open the door."
M_04_Hangar Tiles,"[i]The facility’s hangar opens out over the great jungle. The sight would be breathtaking under different circumstances.[/i]\n\nOpen the door. Place tiles 19A and 36A(2)."
M_04_Hangar Spawn,"[i]Recalled patrols arrive to face your incursion.[/i]"
M_04_Crate4,"[i]More supplies are stacked neatly in a corner.[/i]\n\nPlace 1 crate."
M_04_Hangar Traitor,"[i]Across the hangar, you see {0} starting to climb up a ladder into a shuttle.\n\n""You’re too late, Rebels. I just dropped everything I know to the general. Good luck getting it back now!""[/i]\n\nDeploy {1} with his previous damage and conditions."
M_04_Traitor Shuttle,"[i]{0} climbs into the shuttle and rockets out the open hangar door. With a casual salute, he escapes over the jungle, and disappears into the atmosphere.[/i]\n\nRemove {0} from the map."
M_04_Traitor Objective,"[i]Your pilot speaks up over the comms. ""Hold on, I think I can get you out of there.""[/i]"
M_04_Traitor Defeated5,"[i]{0} falls to the ground. While his last correspondence with the Empire could still threaten the Rebellion, his ongoing treachery has ended.[/i]"
M_04_Objective3,"Hold the hangar and wait for evacuation."
M_04_Hangar Recurring Spawn,"[i]Seemingly endless Imperial forces join the fight.[/i]"
M_04_Weiss Normal,"[i]At the edge of the hangar, an enormous AT-ST awkwardly turns to face you, stomping with each minor adjustment. A grizzled commander barks orders from the top hatch.[/i]\n\nDeploy General Weiss."
M_04_Weiss Hard,"[i]At the edge of the hangar, an enormous AT-ST awkwardly turns to face you, stomping with each minor adjustment. A grizzled commander barks orders from the top hatch.[/i]\n\nDeploy General Weiss with +10 Health."
M_04_Weiss Flavor,"[i]""{0}’s information is always good,"" Weiss says, shaking a datapad, ""but Rebel hostages? I owe him a bonus!""[/i]"
M_04_Power Station Reveal,"[i]""But before I deliver you to the Imperial Security Bureau, you’ll make great test subjects for my enhanced power field!"" Weiss spends a few moments entering commands into his vehicle console. As he does, power nodes emerge from panels beneath the floor, and the AT-ST’s weapon systems automatically arm.[/i]"
M_04_Power Station Reveal Blue,"Place 1 blue Imperial mission token. This is a power station."
M_04_Power Station Reveal Red,"Place 1 red Imperial mission token. This is a power station."
M_04_Power Station Reveal2,"A Rebel can attack a power station (Health: 7, Defense: 1 black die). When a power station is destroyed, defeat it from the Imperial tracker."
M_04_Power Station Damage,"[i]Your terminal overrides seem to have sapped some power from this power array.[/i]\n\nChoose a power station. It suffers {0}."
M_04_Pilot Flavor,"[i]Your pilot hovers outside the hangar, but Weiss fires a seemingly unending arsenal from his vehicle.\n\n""You’re going to have to deal with him before I can get you out,"" the pilot says, veering away. ""And I suggest you make it quick.""\n\nJust visible on the horizon you make out two TIE fighters, streaming back to the base.[/i]"
M_04_Act3 Objective,"[i]With no other options, you must defeat the general.[/i]\n\n  Objective Updated  \n\nDefeat General Weiss."
M_04_Objective4,"Defeat General Weiss."
M_04_Victory,"[i]With a grinding pop, the AT-ST's leg buckles, and the damaged vehicle collapses under the weight of its own massive guns. Quickly searching the wreckage, you recover the general’s datapad, but no sign of the man himself. Not wanting to risk casualties, you leap into your waiting ship and head back to headquarters.[/i]"
M_04_Victory2,"[i]As you leave orbit, you crack the datapad’s security and review the general’s files. He was attempting to relay {0}’s information to Coruscant, but only a small fraction was transmitted before you intervened. Taking the win, you see to your wounds.[/i]"
M_04_Door A1 Info,"[i]The door to the Imperial outpost is locked tightly, but a skilled technician could slice through the protocols.[/i]\n\nA Rebel can interact with this door to try to override the locking protocols."
M_04_Door A1 Counter,"[i]Someone is directly countering your attempts to bypass the security.[/i]\n\nTest . Then suffer 1 for each {0} die rolled. This  cannot cause you to suffer ."
M_04_Door A1 Success0,"[i]A few motors start to grind before settling back into their original positions. You’ll need to keep working at it.[/i]"
M_04_Door A1 Success1,"[i]You hear the heavy bolts screeching as they begin to slide. The Imperial agent desperately reroutes your effort, and the bolts stop, half disengaged. You’ve almost got the door cracked.[/i]"
M_04_Door A1 Success2,"[i]Despite your adversary, the security door sparks to life, and glides open.[/i]\n\nOpen the door."
M_04_Door A2 Locked,"[i]The door to the hangar is locked, and requires a code cylinder.[/i]"
M_04_Door A2 Info,"[i]The door to the hangar is now unlocked.[/i]\n\nA Rebel can interact with this door to access the hangar."
M_04_Door3 Info,"[i]This security door was locked by the alarm protocols. A terminal could perhaps override the lock.[/i]"
M_04_Door3 Unlocked Info,"[i]The door’s security has been overridden.[/i]\n\nA Rebel can interact with this door to open it."
M_04_Crate1 Info,"[i]This weathered crate could contain useful supplies.[/i]\n\nA hero can interact with this crate to open it."
M_04_Crate2 Info,"[i]This crate is being used as a makeshift desk, but could contain useful supplies.[/i]\n\nA hero can interact with this crate to open it."
M_04_Crate3 Info,"[i]This crate has gathered a few cobwebs, but could contain useful supplies.[/i]\n\nA hero can interact with this crate to open it."
M_04_Crate4 Info,"[i]This neatly stacked crate could contain useful supplies.[/i]\n\nA hero can interact with this crate to open it."
