KEY,"English"
M_32_CAVE_3_FAIL_TILES,"[i]After a few steps, the tunnel turns to ice. You slide around dark twists before rolling out into a cavern.[/i]\n\nPlace tiles 07A and 11A."
M_32_CAVE_3_FAIL_DEPLOY,"[i]You slide to a stop as you reach the cave.[/i]\n\nDeploy the Rebels."
M_32_CAVE_3_FAIL_DISCARD_SNOW,"[i]You find some of the snow has been shoveled aside.[/i]\n\nDiscard any snow in the indicated spaces."
M_32_CAVE_3_FAIL_RANDOM,"[i]A detachment of Imperial forces seems lost, themselves.[/i]"

M_32_CAVE_3_BACK_TILES,"[i]You stumble into a familiar cave.[/i]\n\nPlace tiles 07A and 11A."
M_32_CAVE_3_BACK_DEPLOY,"[i]Looking down, you notice your own bootprints headed back the way you came.[/i]\n\nDeploy the Rebels."
M_32_CAVE_4_CRATE_INFO,"[i]Useful equipment glints from the unfortunately frozen trooper's belt.[/i]\n\nA hero can interact with this crate to open it."
M_32_CAVE_4_CLEAR_EXITS,"[i]The air is slightly more breathable here. Hopefully one of these paths leads to Echo Base![/i]\n\n  Objective Updated  \n\n{0}"

M_32_CAVE_4_DEFEAT_WAMPAS,"[i]The ravenous Wampas that prowl this frozen labyrinth are quiet for the moment. You return your attention to finding Echo Base.[/i]\n\n  Objective Updated  \n\n{0}"
M_32_SET_ASIDE_CAVE_4,"[i]You finally feel a warm draft ahead.[/i]\n\nClear all set aside maps."
M_32_CAVE_4_FAIL_TILES,"[i]You slip down another icy path.[/i]\n\nPlace tiles 04A and 10A."
M_32_CAVE_4_FAIL_DEPLOY,"[i]You slip to the caved-in cavern.[/i]\n\nDeploy the Rebels."
M_32_CAVE_4_FAIL_RANDOM,"[i]Another Imperial detachment seems as lost as you are.[/i]"
M_32_CAVE_4_FAIL_FIGHT,"[i]You once again reach for your weapons.[/i]\n\nA new round has started.\n\n  Objective Updated  \n\n{0}"

M_32_CAVE_4_BACK_TILES,"[i]You reach a familiar cave.[/i]\n\nPlace tiles 04A and 10A."
M_32_CAVE_4_BACK_DEPLOY,"[i]As you enter the room, you realize you just backtracked along your own bootprints.[/i]\n\nDeploy the Rebels."

M_32_ECHO_TILES,"[i]You emerge from the tunnels into a service pit beneath a hangar. Just above you sits a single custom shuttle.[/i]\n\nPlace tiles 06B, 08B, 16B, 17B(2), 20A, 20B(2), and 1 door."
M_32_ECHO_CRATES,"[i]Old Rebel supplies are still scattered in crates.[/i]\n\nPlace 2 crates."
M_32_ECHO_PLACE_TERMINAL,"[i]Scanning the room, you notice several locks holding the shuttle in place. Tracing wires up and down the walls, it seems they all lead back to a single terminal on your level.[/i]\n\nPlace 1 terminal."
M_32_ECHO_SORIN,"[i]""I don't care where they run,"" an impatient voice admonishes a snowtrooper captain. ""My assignment is to hunt down Rebel survivors. My probes located them, my tanks flushed them out of their holes, now it's your job to finish them off.""[/i]\n\nDeploy General Sorin."
M_32_ECHO_SNOWTROOPERS,"[i]""Yes, sir,"" the trooper responds.\n\nHe gathers his squad and relays the orders. ""Eyes sharp,"" the captain advises. ""The general doesn't care what's down in those caves, we're going in.""[/i]\n\nDeploy Snowtroopers (Regular)."
M_32_ECHO_DEPLOY,"[i]Afraid of being pushed back into the tunnels, you stand your ground.[/i]\n\nA new round has started.\n\nDeploy the Rebels."
M_32_ECHO_OBJECTIVE,"[i]""Sir! They're here!"" The captain shouts.\n\n""How lucky,"" the general mockingly responds. ""You didn't need to search the caves after all. Blast them!""\n\nDespite the general's nonchalance, you keep your focus on the shuttle's security.[/i]\n\n  Objective Updated  \n\n{0}"
M_32_SORIN_RUNS,"[i]""I can't be bothered with this,"" General Sorin grumbles as he retreats. ""Get a gunner up here!"" he shouts down a flight of stairs as he veers out of sight.[/i]\n\nRemove General Sorin from the map."
M_32_SORIN_DEFEATED,"[i]General Sorin grasps a wound across his shoulder as he retreats through a locked door. ""Not today!"" he taunts. ""I still have work to attend to.""[/i]\n\nYou gained 5 fame."
M_32_EWEB,"[i]An E-Web gunner races into the hangar, out of breath. As the fight continues, he works on setting up his weapon.[/i]\n\nDeploy an E-Web Engineer (Regular). It is exhausted."
M_32_DENGAR_DEFEATED,"[i]Dengar licks the blood from his lip with a smirk. ""This contract is going to be fun,"" he says as he reaches for his pack. ""We'll dance again soon!"" A bright flash bomb masks the bounty hunter's escape.[/i]"

M_32_ECHO_DOOR_INFO,"[i]A warning is scrawled in launch bay paint:\n""DO NOT OPEN!""[/i]"
M_32_ECHO_CAVE_TILES,"[i]The door had sealed another path back into the caves.[/i]\n\nPlace tiles 20A and 21B."
M_32_ECHO_WAMPA,"[i]A gigantic snow-beast seems surprised by the door opening.[/i]\n\nDeploy a Wampa (Elite). It is exhausted."
M_32_ECHO_CAVE_TILES_2,"[i]Suddenly, the sealed door behind you crumples and flies from its frame![/i]\n\nDiscard the door.\n\nPlace tiles 20A and 21B."
M_32_ECHO_WAMPA_2,"[i]A gigantic snow-beast lunges from the darkness with an ear-shattering roar![/i]\n\nDeploy a Wampa (Elite)."


M_32_ECHO_CRATE_1,"[i]Abandoned Rebellion supplies are piled behind some shuttle equipment.[/i]\n\nA hero can interact with this crate to open it."
M_32_ECHO_CRATE_2,"[i]It seems Sorin's troopers were in the process of cataloguing these supplies.[/i]\n\nA hero can interact with this crate to open it."

M_32_ECHO_TERMINAL_INFO,"[i]This console controls Sorin's personal shuttle.[/i]\n\nA hero can interact with this terminal to initiate the launch sequence."
M_32_ECHO_TERMINAL_INTERACT,"[i]You try to access the shuttle's ignition, but the locking system is a little more complex than you anticipated. Several smaller terminals blink throughout the hangar.[/i]\n\nPlace 1 green, 1 red, and 1 yellow terminal.\n\nDiscard this terminal."
M_32_ECHO_TERMINAL_INTERACT_B,"[i]You try to access the shuttle's ignition, but the locking system is a little more complex than you anticipated. Several smaller terminals blink throughout the hangar.\n\nThe console prompts you for an access card. You insert the datacard you found from the buried probe droid, and one of the terminals is permanently deactivated.[/i]\n\nPlace 1 green and 1 yellow terminal.\n\nDiscard this terminal."
M_32_ECHO_TERMINAL_INTERACT_2,"[i]Each needs to be accessed in sequence or the whole system will reset![/i]\n\nA hero can interact with a terminal to release a lock. One lock must be released each activation (not including the current activation).\n\n  Objective Updated  \n\n{0}"
M_32_LAUNCH_CONFIRM,"[i]The security system blinks and is ready for the next lock.[/i]\n\nRelease another lock during the next activation."
M_32_LAUNCH_FAIL,"[i]The command console buzzes and the locks re-engage.[/i]\n\nReplace the {0} terminals as indicated.\n\nYou must release one lock during each Rebel activation."
M_32_LAUNCH_FAIL_2,"green and yellow"
M_32_LAUNCH_FAIL_3,"red, green, and yellow"
M_32_LAUNCH_WAIT,"[i]The security system is on a programmed cooldown.[/i]\n\nYou cannot release another lock this activation."
M_32_LOCK_INFO,"[i]The sequence is ready for you to release another lock.[/i]\n\nA Rebel can interact with this terminal to release a lock."
M_32_LOCK_RELEASED,"[i]The lock easily releases, but the security system requires a waiting period before releasing another lock.[/i]\n\nDiscard this terminal."
M_32_EB_REINFORCE,"[i]More Imperials arrive at the hangar.[/i]"
M_32_WAMPA_DEFEAT_CAVE_2,"[i]The beast lets out a gasping howl before landing in the snow with a wet thud.[/i]"
M_32_WAMPA_DEFEAT_CAVE_3,"[i]The beast gasps a chilling howl before collapsing in the snow.[/i]"
M_32_WAMPA_DEFEAT_CAVE_4_REG,"[i]The creature slashes and wails, then falls silent.[/i]"
M_32_WAMPA_DEFEAT_CAVE_4_ELITE,"[i]The cave rattles at the Wampa's final roar.[/i]"
M_32_WAMPA_DEFEAT_EB_REG,"[i]The creature barrels back into the safety of the caves with a slight limp.[/i]"
M_32_WAMPA_DEFEAT_EB_ELITE,"[i]The beast lashes out with the last of its rage, but topples lifelessly to the ground.[/i]"
M_32_ALLY_DEFEATED,"[i]""Leave me!"" Talcon rasps. ""I'm not the first to Rebel to fall on Hoth. If you don't find a ship, I won't be the last.""\n\nYou try to argue, but with her final words, the lieutenant reminds you of your destination. ""Get to Ison. Find Benex...""[/i]"
M_32_ALLY_QUESTION,"[i]Exhausted, you look around the cabin.[/i]\n\nHow many Echo Base troopers survived?"
M_32_ALLY_SURVIVE_2,"Both troopers survived!"
M_32_ALLY_SURVIVE_1,"Only Talcon survived."
M_32_ALLY_SURVIVE_0,"Both troopers were lost..."
M_32_VICTORY_ALLY_2,"[i]Lieutenant Talcon is already asleep in her seat.\n\n ""We earned a good rest,"" Kish says as he carefully lays a spare Imperial coat over his snoring comrade. ""And a good meal,"" he continues. ""Let's see if they keep any spare rations on these things.""[/i]"
M_32_VICTORY_ALLY_1,"[i]Lieutenant Talcon stares blankly at a portrait of her fallen comrade. ""Hoth was supposed to be our beginning, not our end,"" she mourns. ""I have to fight twice as hard now. For Kish.""[/i]"
M_32_VICTORY_ALLY_0,"[i]You'd grown used to Kish and Talcon's company. The soft hum of the engines serves as a reminder of the price you've paid for freedom.[/i]"
M_32_PERIL_WARNING,"[i]The bitter cold is ever-present. Keep moving to stay warm![/i]"
M_32_PERIL_COLD,"[b]Minor Peril[/b]\n\n[i]The deathly cold bites at you.[/i]\n\nEach hero suffers 1 for each of his or her activation portraits."
M_32_PERIL_DENGAR,"[b]Major Peril[/b]\n\n[i]A deadly assassin emerges from the ice caves. Looking up from your bootprints, he shoulders his rifle. ""I had thought the Wampas would take care of you,"" he says, amused. ""But if I'm going to collect Sorin's bounty on Rebel survivors, it looks like I'll actually need to get my hands dirty.""[/i]\n\nDeploy Dengar."
M_32_PERIL_WAMPA,"[i]{0} Wampa crawls from the caves and howls with rage.[/i]"
M_32_PERIL_WAMPA_A,"A"
M_32_PERIL_WAMPA_ANOTHER,"Another"
M_32_PERIL_WAMPA_ACTIVATE,"[b]Deadly Peril[/b]\n\n[i]The Wampa grows furious.[/i]\n\nThe Wampa interrupts to activate."
M_32_EB_RANDOM_1,"[i]More of the General's forces follow the captain's lead.[/i]"
M_32_EB_WAMPA_1,"[i]Another of the snow beasts is hot on your trail![/i]\n\nDeploy a Wampa (Regular)"
M_32_ECHO_TILES_2,"[i]You emerge from the tunnels into a service pit beneath a hangar. Just above you sits a single custom shuttle, already preparing for launch.[/i]\n\nPlace tiles 06B, 08B, 16B, 17B(2), 20A, 20B(2), and 1 door."
M_32_OBJECTIVE_5B,"Survive 2 rounds."
M_32_ECHO_OBJECTIVE_5B,"[i]""Sir! They're here!"" The captain shouts.\n\n""How lucky,"" the general mockingly responds. ""You didn't need to search the caves after all. Blast them!""\n\nDespite the general's nonchalance, you keep your focus on the nearly prepared shuttle.[/i]\n\n  Objective Updated  \n\n{0}"

M_32_PERIL_WAMPA_ACTIVATE,"[i]The Wampa grows furious at the sight of the bounty hunter![/i]\n\nThe Wampa (Regular) interrupts to activate."

M_32_OBJECTIVE_5C,"Survive 1 more round!"
M_32_VICTORY_NEXT_TURN,"[i]The shuttle's engines flare and the ignition sequence is nearly complete![/i]\n\n  Objective Updated  \n\n{0}"
M_32_VICTORY_1B,"[i]You fight your way aboard the shuttle and race for the controls.\n\nDespite the Imperial resistance, the hangar doors open overhead and you hurtle to the safety of the stars.[/i]"

M_32_ALLY_QUESTION_B,"[i]You excitedly eye the shuttle.[/i]\n\nHow many Echo Base troopers survived?"
M_32_ALLY_REMOVE_2,"[i]Despite the danger, Talcon and Kish sneak aboard the shuttle.\n\n""We'll get her running in no time,"" Kish whispers. ""Just watch our backs!""[/i]\n\nRemove the Echo Base Troopers from the map."
M_32_ALLY_REMOVE_1,"[i]Despite the danger, Talcon sneaks aboard the shuttle.\n\n""I'll have her running in no time,"" Talcon whispers. ""Just watch my back!""[/i]\n\nRemove the Echo Base Trooper from the map."

M_32_EB_E_PROBE,"[i]The troopers march past some probe droids running diagnostics as they head for the tunnels.[/i]\n\nDeploy a Probe Droid (Elite)."
M_32_EB_PROBE_1,"Deploy a Probe Droid (Regular). Assign it a color."
M_32_EB_PROBE_2,"Deploy another Probe Droid (Regular). Assign it a color."
M_32_FAIL_ACT_1,"[i]Hopelessly lost, you decide to follow a set of beastly tracks. Quietly stalking through the cave system, you learn to avoid the Wampas.\n\nEventually, you stumble through a broken wall into a shuttle hangar.[/i]"
M_32_FAIL_ACT_1B,"[i]Summoning the last of your strength, you sneak aboard an Imperial shuttle and incapacitate the pilot.\n\nAs you escape orbit, an Imperial general ""Sora""-or-something yells threats over a channel you can't seem to block. But you're too tired to pay him any mind.[/i]"
M_32_FAIL_ACT_2,"[i]Overwhelmed by threats, you jump aboard the shuttle and hope for the best.\n\nDespite the automated warnings, you grab the controls and punch the throttle. The hull twists, the landing gear tears from the hull, and you tumble into the Hoth sky.[/i]"

M_32_FAIL_ALLY_1,"[i]Hopelessly lost, you decide to follow a set of beastly tracks.\n\nYou twist through dark tunnels for a while before a massive Wampa attacks. You fight it off, but not before losing the last of your allies on Hoth.\n\nToo tired to carry a fallen comrade, you stumble toward a faint warm draft, through a broken wall, and into a shuttle hangar.[/i]"
M_32_FAIL_ALLY_1B,"[i]Summoning the last of your strength, you sneak aboard an Imperial shuttle and incapacitate the pilot.\n\nAs you escape orbit, an Imperial general ""Sora""-or-something yells threats over a channel you can't seem to block. But you're too tired to pay him any mind.[/i]"
M_32_FAIL_ALLY_2,"[i]Overwhelmed by threats, you sprint for the shuttle. You dodge the blaster fire, but the last of your allies falls covering your escape.\n\nDespite the automated warnings, you grab the controls and punch the throttle. The hull twists, the landing gear tears from the hull, and you tumble into the Hoth sky.[/i]"

M_32_VICTORY_1,"[i]The locks permanently disengage and the shuttle automatically primes for launch.\n\nYou suppress the straggling Imperials and climb in the shuttle. The hangar doors open overhead and you hurtle to the safety of the stars.[/i]"
M_32B_FAIL_CAVE_2,"[i]Halfway down the tunnel, it turns to glare ice. You lose your footing and slide back to the cave entrance![/i]\n\nEach hero suffers 1 for each of his or her activation portraits."
M_32B_FAIL_CAVE_2_DEPLOY,"[i]Retracing your own prints in the snow, you reach a familiar cavern.[/i]\n\nDeploy the Rebels."
M_32B_BACK_CAVE_2,"[i]You trudge a ways before recognizing your own bootprints. Annoyed, you turn back around, freezing.[/i]\n\nEach hero suffers 1 for each of his or her activation portraits."
M_32B_BACK_CAVE_2_DEPLOY,"[i]Retracing your steps, you reach a familiar cavern.[/i]\n\nDeploy the Rebels."

M_32B_FAIL_CAVE_3,"[i]Halfway down the tunnel, it turns to glare ice. You lose your footing and slide backward.[/i]\n\nEach hero suffers 1 for each of his or her activation portraits."
M_32B_FAIL_CAVE_3_DEPLOY,"[i]Retracing your own prints in the snow, you reach a familiar cavern.[/i]\n\nDeploy the Rebels."
M_32B_BACK_CAVE_3,"[i]You trudge a ways before recognizing your own prints in the snow. Freezing cold, you turn back around.[/i]\n\nEach hero suffers 1 for each of his or her activation portraits."
M_32B_BACK_CAVE_3_DEPLOY,"[i]Retracing your steps, you reach a familiar cavern.[/i]\n\nDeploy the Rebels."
M_32B_CAVE_3_CLEAR,"[i]A path has been forcefully plowed through the snow.[/i]\n\nDiscard all snow."

M_32B_TRAVEL,"[i]You venture farther into the cave system.[/i]\n\nClear the map."

M_32B_CAVE_3_WAMPA,"[i]A second monster paws at something on the cave floor.[/i]\n\nDeploy a Wampa (Regular)."
M_32B_CAVE_3_ELITE_WAMPA,"[i]A gigantic shaggy beast stops dredging the snow when it catches your scent.[/i]\n\nDeploy a Wampa (Elite)."
M_32B_CAVE_3_WAMPA_2,"[i]Another Wampa has caught your scent![/i]\n\nDeploy a Wampa (Regular)."
M_32B_OBJECTIVE_WAMPA,"Defeat the Wampas!"

M_32B_ACTION_PROBE_DROID," [b]Short Circuit:[/b] The closest hero, the closest Wampa, and this figure each suffer 2."
M_32B_PROBE_ACTIVATES,"[i]The partially frozen droid tries to defend itself.[/i]\n\nThe Probe Droid (Elite) interrupts to activate."

M_32B_CAVE_4_REGULAR_WAMPA,"[i]An enraged Wampa leaps from the tunnels and swipes at the Snowtroopers.[/i]\n\nDeploy a Wampa (Regular)."
M_32B_CAVE_4_NO_BACKTRACK,"[i]Despite the chaotic battle, you're beginning to understand the caves.[/i]\n\nThe indicated path is unavailable."
M_32B_SET_ASIDE_CAVE_4,"[i]You finally feel a warm draft ahead.[/i]\n\nClear the map."

M_32B_ALLY_DEFEATED,"[i]""Leave me!"" Talcon rasps. ""I'm not the first to Rebel to fall on Hoth. If you don't find a ship, I won't be the last.""\n\nYou try to argue, but with her final words, the lieutenant reminds you of your destination. ""Get to Haven...""[/i]"
M_33_NAME,"Desert Storm"
M_33_DESC,"[i]Coordinates recovered from General Sorin's shuttle point to a remote compound in the deserts of Aleen.\n\nShipments of various combustible gases to the planet suggest that the general is perfecting the tank's weapons.[/i]"
M_33_WORLD_RULE,"The Rebels (represented by the Rebel mission token) are traversing the area map.
---------------------------------------------------------
During a hero's or Ally group's activation, the heroes can move the Rebel token up to 2 spaces. The Rebels cannot perform any other actions or use any other abilities.\n
The heroes can move the Rebel token into and out of spaces containing blocking terrain."
M_33_WORLD_ENEMY,"Imperial mission tokens are patrols.
---------------------------------------------------------
When the Rebels enter a space adjacent to a patrol—or enter a patrol's space—select that patrol and begin a skirmish.\n
If two or more patrols are adjacent, skirmish with only one.\n
(Patrols also start skirmishes after they move.)"
M_33_WORLD_FACILITY,"Spaces containing blocking terrain are facilities.
---------------------------------------------------------
When the Rebels enter a space containing blocking terrain, select that facility then select ""Enter""—do not trigger any patrol skirmishes during this activation."
M_33_REPAIR_DROID,"• [b]Move 2[/b] to [b]engage[/b] the SC2-M Repulsor Tank.\n
 If the SC2-M Repulsor Tank is adjacent and has suffered any , it recovers 2.\n
 If the SC2-M Repulsor Tank is adjacent and has suffered any , it recovers 2.\n
 [b]Move 2[/b] to [b]attack[/b] « {0} ».\n
 [b]Move 2[/b] {2}"
M_33_DROID_BONUS,"Gain +1."
M_33_OFFICER," If this figure is not on or adjacent to the terminal, it [b]moves 3[/b] toward the terminal.\n
 [b]Executive Order[/b]: Another Imperial figure with a figure cost of 6 or less that can perform an attack [b]attacks[/b] « {0} ».\n
 [b]Attack[/b] « {0} ».\n"
M_33_OFFICER_BONUS,"[i]The officers clamber for control of the terminal.[/i]"
M_33_VEHICLE," If this figure is within 2 spaces of the Rebels, each hero rolls 1 green die for each of his or her activation portraits and suffers  equal to the  results.\n
 [b]Move 2[/b] toward the Rebels."
M_33_VEHICLE_BONUS,"[i]The tank's advanced targeting tracks you through the desert.[/i]"
M_33_TANK,"• [b]Advanced Shields:[/b] Recover 5.\n
 [b]Attack[/b] 2 different Rebels. Target « {0} ».\n
 [b]Move 4[/b] to [b]attack[/b] « {0} ».\n
 If this figure has suffered , it recovers 3.\n
 [b]Move 8[/b] {2}\n
 [b]Move 2[/b] {2}"
M_33_TANK_NO_SHIELD,"• [b]Exploited Shields:[/b] Recover 1.\n
 [b]Attack[/b] 2 different Rebels. Target « {0} ».\n
 [b]Move 4[/b] to [b]attack[/b] « {0} ».\n
 If this figure has suffered , it recovers 3.\n
 [b]Move 8[/b] {2}\n
 [b]Move 2[/b] {2}"
M_33_PROLOGUE,"[i]Sorin's old clearance codes miraculously still let you slip past the Imperial sensors. Despite this fortune, a cloud of sand brews on the horizon.\n\nYou secure your goggles and set out to scout the area before the sandstorm hits.[/i]"
M_33_INTRO,"[i]A craggy cliff offers a vantage point over the compound.[/i]\n\nPlace tiles 03B, 05B, 08B, 11B, 17B, and 18B(4)."
M_33_INTRO_FACILITIES,"[i]Through well-worn macrobinoculars, you note three distinct facilities.[/i]\n\nSpaces containing blocking terrain are facilities.\n\nSee the rules for facilities at the bottom of the screen."
M_33_INTRO_FACILITY_A,"[i]A command tower looms over a firing range.[/i]"
M_33_INTRO_FACILITY_B,"[i]Farther back, a durasteel garage runs under a large dune.[/i]"
M_33_INTRO_FACILITY_C,"[i]On the outskirts, a lift drops below the surface to a waste facility.[/i]"
M_33_PATROL_1,"[i]Through the quickly worsening storm, you spot the rough outlines of two patrols.[/i]\n\nPlace 2 red Imperial mission tokens.\n\nSee the rules for patrols at the bottom of the screen."
M_33_PATROL_EXAMPLE,"[i]Despite the sand, the patrols diligently continue their routes.[/i]"
M_33_INTRO_DEPLOY,"[i]The skies darken as the brunt of the sandstorm approaches. Hoping to use the low visibility to your advantage, you agree to stick together.[/i]\n\nPlace 1 yellow Rebel mission token.\n\nSee the rules for moving on the area map at the bottom of the screen."
M_33_INTRO_OBJECTIVE,"[i]The storm crashes over the compound in a violent wave. Wiping sand from your goggles, you attempt to slip past the Imperial patrols.[/i]\n\n  Objective Updated  \n\n{0}"
M_33_TOWER_ENTER,"[i]The command tower offers a complete view of the compound's test sites.[/i]\n\nWhen the Rebels enter this space, select ""Enter"" to infiltrate the command tower.\n\nIf you do, entering this space does not cause a patrol skirmish."
M_33_FACILITY_ENTER,"Enter"
M_33_OFFICER_ADJACENT,"Is the elite Imperial Officer on or adjacent to the terminal?"
M_33_OFFICER_SABOTAGE,"[i]The officer partially counteracts your incursion.[/i]\n\nSome progress has been removed from the terminal."
M_33_TERMINAL_INFO,"[i]The command console has access to the tank's test records.[/i]\n\nA hero can interact with the terminal to try to slice the test records."
M_33_TERMINAL_TEST,"[i]You try to access the encrypted test records.[/i]\n\nTest ."
M_33_TERMINAL_FAIL_0,"[i]You try to guess the password: ""1234."" Nothing happens.[/i]"
M_33_TERMINAL_FAIL_1,"[i]You try to guess the password. Nothing happens.[/i]"
M_33_TERMINAL_FAIL_2,"[i]You bypass the login credentials, but still need to access the records and isolate the tank's data.[/i]"
M_33_TERMINAL_FAIL_3,"[i]You bypass the login credentials and gain access the test records, but you still need to isolate the tank's data.[/i]"
M_33_TERMINAL_FAIL_4,"[i]You've done the hard work and isolated the data.\n\nYou just need to start the transfer to your datapad![/i]"
M_33_TERMINAL_PASS,"[i]You tuck your datapad securely back in your pack and signal for retreat.[/i]"
M_33_TOWER_CLEAR_ENEMIES,"[i]Imperials chase you out of the tower, but remain behind to assess the extent of your theft.[/i]\n\nRemove all enemies from the map."
M_33_TOWER_RETURN,"[i]Having stolen secret test data from the command tower's records, you head back into the sandstorm.[/i]\n\nEach Rebel readies all of his or her cards and discards all Harmful conditions.\n\nClear this map."
M_33_TOWER_WORLD,"Return to the area map.\n\n(Place tiles 03B, 05B, 08B, 11B, 17B, 18B(4), and the indicated patrols)."
M_33_TOWER_RETURN_DEPLOY,"[i]You regroup in the shadow of the command tower.[/i]\n\nPlace the Rebel mission token.\n\nThis does not trigger any patrol skirmishes."
M_33_TOWER_RETURN_OBJ,"[i]Wary of the fresh patrols, you press onward.[/i]\n\nA new round has started.\n\n  Objective Updated  \n\n{0}"

M_33_TOWER_REINFORCE,"[i]Another officer descends from farther up the tower, desperate to protect the test data.[/i]\n\nDeploy an Imperial Officer (Elite)."
M_33_OFFICER_ATTACK,"[i]The officer won't abandon the console, but takes a potshot.[/i]\n\nThe elite Imperial Officer interrupts to [b]attack[/b] « the closest healthy Rebel ».\n
 Priority
------------------
: +3 Accuracy
: +1"
M_33_OFFICER_MOVE,"[i]The officer tries to guard the console.[/i]\n\nThe elite Imperial Officer interrupts to [b]move 2[/b] toward the terminal."

M_33_TOWER_MESSAGE,"[i]You weather the sands and climb the steps to the command tower's entrance.[/i]\n\nSet the area map aside."
M_33_TOWER_TILES,"[i]You enter a barracks that leads up half a flight of steps to the observation tower.[/i]\n\nPlace tiles 02B, 03B, 35B, and 36B(2)."
M_33_TOWER_CRATES,"[i]The tower appears well-stocked.[/i]\n\nPlace 2 crates."
M_33_TOWER_TERMINAL,"[i]A command console could provide an entry point to the tower's battlefield test data.[/i]\n\nPlace a terminal."
M_33_TOWER_OFFICER,"[i]A ranking officer monitors several charts while preparing a report for General Sorin.[/i]\n\nDeploy an Imperial Officer (Elite)."
M_33_TOWER_RANDOM_MESSAGE,"[i]""Why do I hear wind?"" the officer barks. ""I've told you lot to keep that door shut!""\n\nImperials stir from their lunch and look to the door only to find you![/i]"
M_33_TOWER_VILLAIN_MESSAGE,"[i]A keen enemy notices the faint wind whistling through the open door, and steps forward to confront you![/i]"
M_33_TOWER_DEPLOY,"[i]You step into battle formation.[/i]\n\nA new round has started.\n\nDeploy the Rebels."
M_33_TOWER_OBJ,"[i]Test data from that command console could prove vital to undermining Sorin's tanks.[/i]\n\n  Objective Updated  \n\n{0}"
M_33_GARAGE_ENTER,"[i]The garage is likely where the vehicles are maintained.[/i]\n\nWhen the Rebels enter this space, select ""Enter"" to infiltrate the command tower.\n\nIf you do, entering this space does not cause a patrol skirmish."
M_33_GARAGE_CLEAR_ENEMIES,"[i]The remaining Imperials flee, hoping to escape blame.[/i]\n\nRemove all enemies from the map."
M_33_GARAGE_RETURN,"[i]The tank's repulsors spark and the vehicle crashes down into the repair bay below.\n\nA temporary diagnostic unit pulses conspicuously on the tank's now exposed undercarriage. You clip the wires, slide the module into your pack, and escape back into the sandstorm.[/i]\n\nEach Rebel readies all of his or her cards and discards all Harmful conditions.\n\nClear this map."
M_33_GARAGE_RETURN_VICTORY,"[i]The tank's repulsors spark and the vehicle crashes partially through the floor and into the repair bay below.\n\nA temporary diagnostic unit pulses conspicuously on the tank's now exposed undercarriage. You clip the wires and slide the module into your pack.[/i]"
M_33_GARAGE_WORLD,"Return to the area map.\n\n(Place tiles 03B, 05B, 08B, 11B, 17B, 18B(4), and the indicated patrols)."
M_33_GARAGE_RETURN_DEPLOY,"[i]You escape through the back and regroup near a sprawling scrapyard.[/i]\n\nPlace the Rebel mission token.\n\nThis does not trigger any patrol skirmishes."
M_33_GARAGE_RETURN_OBJ,"[i]Wary of the fresh patrols, you press onward.[/i]\n\nA new round has started.\n\n  Objective Updated  \n\n{0}"

M_33_GARAGE_MESSAGE,"[i]You slip through a side door at the end of the garage.[/i]\n\nSet the area map aside."
M_33_GARAGE_TILES,"[i]You enter into a pristine, sectioned-off garage stall.[/i]\n\nPlace tiles 19A and 36A(3)."
M_33_GARAGE_CRATE,"[i]Mechanics' supplies are neatly stacked at a workstation.[/i]\n\nPlace a crate."
M_33_GARAGE_TANK,"[i]A tank prototype sits on a repair jack. Scorches and dents are faintly visible beneath extensive repairs.[/i]\n\nDeploy the SC2-M Repulsor Tank."
M_33_GARAGE_TANK+,"[i]A tank prototype sits on a repair jack. Scorches and dents are faintly visible beneath extensive repairs.[/i]\n\nDeploy the SC2-M Repulsor Tank with +{0} Health."
M_33_GARAGE_PROBE_1,"[i]A droid halts its repairs and scans the room.[/i]\n\nDeploy a Probe Droid (Regular). Assign it a color."
M_33_GARAGE_PROBE_2,"[i]A second droid locates you and alerts the garage.[/i]\n\nDeploy another Probe Droid (Regular). Assign it a color."
M_33_GARAGE_RANDOM,"[i]Forces respond to the droid's call.[/i]"
M_33_GARAGE_DEPLOY,"[i]You brace for battle.[/i]\n\nA new round has started.\n\nDeploy the Rebels."
M_33_GARAGE_OBJ,"[i]You might be able to salvage information from this tank prototype.[/i]\n\n  Objective Updated  \n\n{0}"
M_33_WASTE_ENTER,"[i]Debris from military testing litters the area around the open pit.[/i]\n\nWhen the Rebels enter this space, select ""Enter"" to infiltrate the command tower.\n\nIf you do, entering this space does not cause a patrol skirmish."
M_33_WASTE_MESSAGE,"[i]You step onto the rickety lift platform and pull the sand-pitted lever.[/i]\n\nSet the area map aside."
M_33_WASTE_MESSAGE_2,"[i]You step onto the rickety lift platform and pull the sand-pitted lever.[/i]\n\nClear the map. (Discard all tokens and remove all tiles.)"
M_33_WASTE_TILES,"[i]The lift creaks to a halt a few paces from a soupy trash pile.[/i]\n\nPlace tiles 19B, 33B, and 36B(2)."
M_33_WASTE_CRATE,"[i]Someone has already dug a few valuables out of the trash.[/i]\n\nPlace a crate."
M_33_WASTE_TRASH,"[i]Scrapped vehicle parts are strewn throughout the disgusting waste. If you can tell trash from treasure, you might find some prototype parts down here.[/i]\n\nPlace 6 neutral mission tokens."
