KEY,"English"
TUT_NEW_2_TROOPERS_A1,"This Stormtrooper has only one valid place to end its movement, the highlighted space. This space is as close as the Stormtrooper can get to the closest Rebel, Gaarkhan, with its 3 [b]movement points[/b].\n\nMove the highlighted Stormtrooper as indicated."
TUT_NEW_2_TROOPERS_TRACKING,"Even though this tutorial will tell you where to place and move figures at times, this is for demonstration purposes only. During a typical mission, the app does not track where any figures, Rebel or Imperial, are on the map."
TUT_NEW_2_TROOPERS_A_ATTACK,"Now the Stormtrooper will perform an [b]attack[/b] against its preferred [b]target[/b], the closest Rebel, indicated by the text inside the « » symbols. In this case, the closest Rebel is Gaarkhan. The Stormtrooper card shows that this Stormtrooper rolls 1 blue and 1 green die for its [b]ranged attack[/b] (). Gaarkhan’s player rolls those dice, along with Gaarkhan’s defense die (1 black die).\n\nRoll for the Stormtrooper’s attack now."
TUT_NEW_2_TROOPERS_A_ATTACK2,"As with any [b]ranged ([/b][b]) attack[/b], check to see if the attack has sufficient [b]Accuracy[/b] to hit. Then the Stormtrooper will spend any [b]surges[/b] it rolled, including the free surge it received from its bonus."
TUT_NEW_2_TROOPERS_A_SURGE,"For each [b]surge[/b] the Stormtrooper rolled, consult the Surge Priority list by selecting the  Priority button. Selecting the button again will close the Surge Priority list."
TUT_NEW_2_TROOPERS_A_SURGE2,"The Stormtrooper will spend its [b]surges[/b] on the topmost surge ability that would have an effect on the [b]attack[/b] and that has not already been used. Since the attack already has sufficient [b]Accuracy[/b] to hit its target, the Stormtrooper will skip the +2 Accuracy surge ability and use the next ability to add +1."
TUT_NEW_2_TROOPERS_A_DAMAGE,"Remember that each block () icon rolled on the defense die cancels one [b]damage[/b] () icon, and each evade () icon cancels one surge () icon.\n\nFinish the attack by placing damage tokens on the target hero’s Hero sheet equal to the number of unblocked  icons from the dice and the surge ability."
TUT_NEW_2_TROOPERS_ACTIONS,"The Stormtrooper has now performed one instruction with an [b]action[/b] icon (), so it can only perform one more instruction with an action icon. Because the Stormtrooper performed an [b]attack[/b] (indicated by the  icon), it cannot perform another attack instruction."
TUT_NEW_2_TROOPERS_A_MOVE,"Let’s see what this Stormtrooper will do next. We go to the next instruction in the list:\n"" [b]Move 2[/b] to [b]reposition 4[/b].""\nLet’s take a look at the map to see what that means."
TUT_NEW_2_TROOPERS_A_REPO,"""[b]Reposition 4[/b]"" means the figure will attempt to [b]move[/b] to a space from which the nearest Rebel figure is 4 spaces away (see [b]Counting Spaces[/b] in the Rules Reference Guide). Figures will always perform this action, even if the figure cannot get 4 spaces away. The highlighted spaces are all 3 spaces away from {0}, which is the furthest the Stormtrooper can get from him."
TUT_NEW_2_TROOPERS_A_REPO2,"Note that while these two spaces are 3 spaces away from Gaarkhan, they are only 2 spaces away from Jyn. This Stormtrooper wants to be as close to 4 spaces away from both Gaarkhan and Jyn as possible, so it will not move to either of these spaces."
TUT_NEW_2_TROOPERS_A_REPO3,"These two spaces are 3 spaces from Gaarkhan and at least 4 spaces away from the other heroes, so these two spaces are equally valid for the Stormtrooper to reposition to. So which one will the Stormtrooper move to? This is a case where the [b]Imperial Rule[/b] applies."
TUT_NEW_2_TROOPERS_A_REPO4,"When there are two or more valid options for an [b]Imperial figure[/b], the players as a group should decide which option is least beneficial to the heroes and choose that option. This is known as the [b]Imperial Rule[/b]. However, there’s no time for indecision in combat, so if multiple options are roughly equal in their disadvantages for the heroes or if the players cannot agree, pick one at random."
TUT_NEW_2_TROOPERS_A_REPO5,"In this case, the indicated space is slightly better for the Stormtrooper because it puts the trooper out of the heroes’ [b]line of sight[/b], so it will spend its 2 [b]movement points[/b] to move to this space.\n\nMove the Stormtrooper to the highlighted space."
TUT_NEW_2_TROOPERS_A_DONE,"This Stormtrooper has performed instructions with two action icons, and its remaining instructions all have an action icon, so it cannot perform any more instructions. It has now finished its [b]activation[/b], so now the other two will activate."
TUT_NEW_2_TROOPERS_B,"Let’s [b]activate[/b] this Stormtrooper next. Like the previous Stormtrooper, its first instruction is:\n"" [b]Move 3[/b] to [b]attack[/b] « the closest Rebel »."""
TUT_NEW_2_TROOPERS_B1,"The Stormtrooper wants to get as close as possible to its target, so it will move to this space.\n\nMove the Stormtrooper to the indicated space."
TUT_NEW_2_TROOPERS_B_ATTACK,"Now the Stormtrooper will [b]attack[/b] the closest Rebel. Since there is more than one Rebel equally close to the Stormtrooper, you will need to decide which one gets attacked. Don’t forget the Imperial Rule! Then perform the attack as before.\n\nPerform an attack against Gaarkhan or Fenn, and then select ""Continue."""
TUT_NEW_2_TROOPERS_B_ATTACK_2P,"Now the Stormtrooper will [b]attack[/b] the closest Rebel. Perform the attack as before.\n\nPerform an attack against {0}, and then select ""Continue."""
TUT_NEW_2_TROOPERS_B_MOVE,"Now that the Stormtrooper has completed that instruction, it is time for its next instruction:\n"" [b]Move 2[/b] to [b]reposition 4[/b]."""
TUT_NEW_2_TROOPERS_B_REPO,"The Stormtrooper will use its 2 [b]movement points[/b] to try to get to a space that is 4 spaces from the nearest Rebel. It cannot do that, but it can get to the highlighted spaces, which are each 3 spaces away. Choose the space that seems the least advantageous for the heroes, or pick one at random, and move the Stormtrooper to that space."
TUT_NEW_2_TROOPERS_B_REPO_4P,"The Stormtrooper will use its 2 [b]movement points[/b] to try to get to a space that is 4 spaces from the nearest Rebel. The highlighted space is at least 3 spaces from each hero, so it is the best option for the Stormtrooper. Move the Stormtrooper to that space."
TUT_NEW_2_TROOPERS_C,"Finally, it’s time for the last Stormtrooper to [b]activate[/b]. You now have the knowledge you need to activate the last Stormtrooper in this [b]group[/b].\n\nActivate the last Stormtrooper, then select ""Finish."" If you need to see something on the map, the ""View Map"" button below will minimize the Imperial activation window. Select the ""Activation"" button that appears to reopen the activation window."
TUT_NEW_2_TROOPERS_C_DONE,"Did the third Stormtrooper end its [b]activation[/b] in one of the highlighted spaces? If so, you got everything right, especially if it ended up behind the [b]blocking terrain[/b]. Now it’s time to fight back!"
TUT_NEW_2_OBJECTIVE_TROOPERS,"(1 of 4) Defeat the Stormtrooper group."
TUT_NEW_2_TROOPERS_DONE,"Notice that the Stormtrooper portrait on the right side of the screen is tinted red. This indicates that the Stormtrooper [b]group[/b] has [b]activated[/b]."
TUT_NEW_2_OBJECTIVE,"Choose a hero to go first and have that hero perform an [b]activation[/b]. When the activation is complete, select the hero’s portrait on the left side of the screen to end the hero’s activation.\n\nNow your objective is to [b]defeat[/b] the Stormtrooper group. Remember you can find your current objective in the message log. When attacking an [b]Imperial figure[/b], remember to roll its defense dice. Place any damage tokens taken by the figure next to its figure on the board. When a figure has taken [b]damage[/b] () equal to or exceeding its [b]Health[/b] as printed on its [b]Deployment card[/b], the figure is defeated and removed from the map.\n\n  Objective Updated  \n\n(1 of 4) Defeat the Stormtrooper group."
TUT_NEW_2_TROOPERS_DEF_ASK,"Did you manage to take out a Stormtrooper? When the entire [b]group[/b] is [b]defeated[/b], inform the app by selecting the group’s icon on the right side of the screen. It is important to do this as soon as the group is defeated or else the app might choose a defeated group to be the next Imperial group to activate."
TUT_NEW_2_DEFEAT,"Heroes can be [b]defeated[/b] as well. When a hero suffers [b]damage[/b] () equal to its [b]Health[/b], that hero becomes [b]wounded[/b]. Remove all damage tokens from that hero’s sheet, and flip the sheet over to the wounded (red) side. Then select the hero’s portrait in the app and use the button to the left of the portrait to inform the app that the hero was wounded."
TUT_NEW_2_BONUS_HEALTH,"Note that each hero has a +{0} next to its portrait. This indicates that each hero has an extra {0} [b]Health[/b] for this mission. This applies to any mission with {1} players."
TUT_NEW_2_TROOPERS_DEF_CONT,"[i]""Take out those stormtroopers! Fast!"" Lieutenant Talcon orders via comlink.[/i]\n\nContinue performing hero [b]activations[/b] until the Stormtrooper [b]group[/b] is [b]defeated[/b]."
TUT_NEW_2_TROOPER_KILL_REMINDER,"Don’t forget to defeat the Stormtrooper [b]group[/b] in the app if you have [b]defeated[/b] them on the map. Do this by selecting the group’s icon on the right side of the screen. Make sure to do this as soon as the group is defeated."
TUT_NEW_2_TROOPER_EXTRA_ACT_REMIND_2P,"Remember that each hero has two [b]activations[/b] each round. Both heroes are now eligible to activate again."
TUT_NEW_2_TROOPER_EXTRA_ACT_REMIND_3P,"Remember that one hero each round has two [b]activations[/b]. This round it is {0}. Activate {0} again now."
TUT_NEW_2_PERIL,"[b]Minor Peril[/b]\n\n[i]The oppressive jungle heat saps your strength.[/i]\n\nEach hero suffers 1 ([b]damage[/b]).\n\nThis is a peril effect. You will encounter effects like this at various points during the mission. The longer you take to complete the mission, the worse these effects will be."
TUT_NEW_2_HEROES_FIRST,"During a normal round, the Rebels and Imperials take turns activating. The round begins with the [b]activation[/b] of a hero or ally chosen by the players, followed by an Imperial group chosen by the app. Activations pass back and forth until all heroes, allies, and Imperial groups have activated.\n\nChoose and activate a hero now."
TUT_NEW_2_TROOPERS_DEFEATED,"[i]""Good work taking out those bucketheads!"" Lieutenant Talcon says over the comlink. ""Your skills are improving quickly.""[/i]\n\nYou have just earned fame. Fame is a measure of how well you are known across the galaxy. The higher your fame, the more resources the Rebel Alliance will provide you, but the more effort the Empire will put into taking you out. Fame is earned primarily by defeating enemy groups, achieving mission objectives, and completing missions."
TUT_NEW_2_TROOPERS_OBJECTIVE,"[i]""More Imperial forces are on their way. I am unlocking the gate to the base grounds. Get inside to help with the evacuations.""[/i]\n\nThe [b]door[/b] is now unlocked. When a hero is [b]adjacent[/b] to the door, that hero can [b]interact[/b] with the door to open it by selecting the door token in the app.\n\n  Objective Updated  \n\n(2 of 4) Open the door."
TUT_NEW_2_OBJECTIVE_DOOR,"(2 of 4) Open the door."
TUT_NEW_2_COURT_PLACE,"[i]The gate opens onto a fenced courtyard where an ancient stone structure stands as one of the last remnants of a civilization that has disappeared into the mists of history.[/i]\n\nOpen the [b]door[/b]. Place tiles 02A, 38B, and 1 door."
TUT_NEW_2_PROBE_1,"[i]""Incoming! We’ve got probe droids incoming!"" A probe droid hovers over the fence and into the courtyard.[/i]\n\nDeploy a regular Probe Droid to the indicated space and assign this Probe Droid a color below."
TUT_NEW_2_PROBE_2,"[i]Another probe droid follows the first over the fence.[/i]\n\nDeploy a regular Probe Droid. Assign it a color."
TUT_NEW_2_PROBE_COLORS,"The colored rings around each of the Probe Droid portraits on the right side of the screen help distinguish the two groups from each other. When you defeat one of the groups, make sure you defeat the correct group in the app.\n\nYou can mark your Probe Droid figures with the colored stickers provided in your [i]Imperial Assault[/i] core game to remind you which color you selected in the app."
TUT_NEW_2_FINISH_ACT,"[i]""Destroy those probe droids!"" Lieutenant Talcon orders.[/i]\n\nComplete the activation of the hero who opened the door.\n\n  Objective Updated  \n\n(3 of 4) Defeat the Probe Droids."
TUT_NEW_2_PROBE_DOT,"The colored bar below the Probe Droid’s portrait indicates which of the two Probe Droids is activating."
TUT_NEW_2_PROBE_ATTACK,"This Probe Droid wants to [b]attack[/b] with its first instruction, but it won’t settle for the closest Rebel as its target. It wants to attack the healthiest member of your squad. Let’s see if it can."
TUT_NEW_2_PROBE_P1,"This is the best spot for the Probe Droid to [b]attack[/b] from that it can reach with its [b]move 2[/b] instruction, so place the Probe Droid here."
TUT_NEW_2_PROBE_TARGET,"Imperial figures use [b]targeting priority[/b] to determine who they will [b]attack[/b]. The « » symbols indicate the priority target for the attack.\n\nWhen an [b]Imperial figure[/b] is given some criteria to determine its target, it will try to attack the target that best fits that criteria. If it cannot attack that target for any reason, it will instead choose from the targets that it can attack the one that best fits the criteria. Finally, if it cannot attack a target that fits the criteria, it will default to attacking the closest Rebel figure."
TUT_NEW_2_PROBE_TARGET2,"Assume for a moment that the Probe Droid cannot get [b]line of sight[/b] to the hero who has suffered the least [b]damage[/b] (). According to [b]targeting priority[/b], it will [b]attack[/b] the hero that it does have line of sight to and that has suffered the least . If it has line of sight to more than one hero with the same amount of damage, it will attack the closest hero with the least damage."
TUT_NEW_2_PROBE_ATTACK2,"Using targeting priority, perform the Probe Droid’s attack. Remember when spending  to skip any  abilities that would have no effect.\n\nFinish this Probe Droid's activation now."
TUT_NEW_2_OBJECTIVE_DEFEAT_PROBE,"(3 of 4) Defeat the Probe Droids."
TUT_NEW_2_BLACK_PROBE,"You’re getting the hang of activating [b]Imperial figures[/b], so you can do this [b]activation[/b] on your own. Remember that this Probe Droid may have a different bonus than the previous Probe Droid.\n\nPerform this Probe Droid’s activation."
TUT_NEW_2_MAP_EXPAND,"[i]Over the din of battle, you hear the sound of more Imperial forces approaching.[/i]\n\nRemove the indicated tile 18A."
TUT_NEW_2_MAP_EXPAND_2,"[i]The Imperials are approaching from the direction of the combat range.[/i]\n\nPlace tiles 05A, 09A, and 18A (2)."
TUT_NEW_2_ROYAL_GUARDS_PLACE,"[i]Several Royal Guards come splashing across a stream, accompanying a towering figure cloaked in black who is wielding a red lightsaber. Several stray blaster shots fly at the group, which the cloaked figure deflects with ease. He motions for two of his guards to head in your direction, while he and several more guards head for the source of the blaster fire.[/i]\n\nDeploy the regular Royal Guard group. Place the gray Royal Guard [b]Deployment card[/b] on the table for reference."
TUT_NEW_2_ROYAL_GUARDS_1,"These Royal Guards are coming for you! Luckily they’re far away and have [b]melee attacks[/b] (). Let’s see what they will do during their [b]activation[/b]."
TUT_NEW_2_ROYAL_GUARDS_2,"Their first priority is to [b]attack[/b]. Fortunately, even if they [b]move 4[/b], they won’t be able to attack anyone. That being the case, they will skip that instruction, including the [b]move[/b] portion."
TUT_NEW_2_ROYAL_GUARDS_4,"These Royal Guards will try to get into position to [b]attack[/b] next round. Their next instruction is to [b]move 3[/b] toward the closest hero, followed by a [b]move 7[/b] toward the closest hero, so they will move a total of 10 [b]movement points[/b] towards the closest hero.\n\nPerform the [b]activation[/b] for this Royal Guard [b]group[/b]. Activate each figure in an order of your choosing. Remember to complete one figure’s activation before beginning the next."
TUT_NEW_2_ROYAL_GUARDS_OBJ,"[i]""You aren’t equipped to take out those guards,"" Lieutenant Talcon calls over your comlink. ""Focus on those probe droids!""[/i]"
TUT_NEW_2_CONDITIONS,"This group has a [b]surge[/b] () ability for [b]Stun[/b]. For this tutorial, ignore this surge ability.\n\nActivate this Royal Guard group now."
TUT_NEW_2_PROBE_DEFEATED,"[i]""Now that you’ve taken out those probe droids, get inside quickly before those royal guards tear you to pieces!"" Lieutenant Talcon says anxiously. ""I’m opening the door now."" The door into the base begins to slide upward but stops after a few centimeters, too low to slide under. ""Blast!"" Talcon curses. ""The door is jammed! There is a manual override hidden near the door.""[/i]\n\n  Objective Updated  \n\n(4 of 4) Escape the royal guards through the door into the base."
TUT_NEW_2_OBJECTIVE_OPEN_DOOR,"(4 of 4) Escape the royal guards through the door into the base."
TUT_NEW_2_DOOR_STUCK,"[i]The door is stuck open a few centimeters off the ground. There is not enough room to squeeze under.[/i]\n\nA hero can [b]interact[/b] to try to open the door."
TUT_NEW_2_DOOR_OPT1," Look for the manual release."
TUT_NEW_2_DOOR_OPT2," Try to force the door open."
TUT_NEW_2_DOOR_INS_TEST,"Test .\n\nRoll the dice shown next to the insight () icon on your hero sheet and enter the number of surge () results below."
TUT_NEW_2_DOOR_INS_SUC,"[i]You search the vicinity of the door for the manual override. You notice the outline of a false panel in the durasteel wall near the door and pull it open, revealing a lever inside. You pull the lever several times, the door inching upward a few centimeters with each pull, until the door is about a meter off the ground. One by one, your team members drop to the ground and roll under the door. When everyone is inside, you hit the emergency close button, and the door slams shut. You are safe...for now.[/i]\n\nYou have completed the second tutorial mission. Damage () does not carry over between missions, so remove all damage from your Hero sheets before beginning the next tutorial mission."
TUT_NEW_2_DOOR_INS_FAIL,"[i]You search the vicinity of the door for the manual override, but you can’t find it anywhere.[/i]\n\nYou will need to try again to open the door."
TUT_NEW_2_DOOR_STR_TEST,"Test .\n\nRoll the dice shown next to the strength () icon on your Hero sheet and enter the number of surge () results below."
TUT_NEW_2_DOOR_STR_SUC,"[i]You grab the bottom of the door and heave with all your might against the heavy durasteel door. It starts slowly sliding upward until it’s about a meter off the ground. One by one, your team members drop to the ground and roll under the door. When everyone is inside, you hit the emergency close button and the door slams shut. You are safe...for now.[/i]\n\nYou have completed the second tutorial mission. Damage () does not carry over between missions, so remove all damage from your Hero sheets before beginning the next tutorial mission."
TUT_NEW_2_DOOR_STR_FAIL,"[i]You grab the bottom of the door and heave with all your might against the heavy durasteel door, but it won’t budge.[/i]\n\nYou will need to try again to open the door."
TUT_NEW_3_NAME,"New Recruits – Part 3"
TUT_NEW_3_DESC,"[i]You escaped into the Rebel base, but it is only a temporary refuge. Imperial forces are swarming the base, and you must hold them off until the last Rebel transport is away.[/i]\n\nThis third tutorial teaches the remaining rules new players need to know to play [i]Legends of the Alliance[/i]."
TUT_NEW_3_BATTLE_STRAIN,"[b]Minor Peril[/b]\n\n[i]The stress of battle is beginning to take its toll on you.[/i]\n\nEach hero suffers 1.\n\nPeril effects and Imperial abilities can cause heroes to suffer [b]strain[/b] (). If a hero has more strain placed on its Hero sheet than its [b]Endurance[/b], any strain added beyond its Endurance is placed as damage () instead."
TUT_NEW_3_ABILITY_REMINDER,"If you are having trouble defeating the enemies, remember to utilize your heroes’ abilities. Use strain () for movement points so you can perform attacks instead of move actions, and use your excess surges () to recover strain.{0}"
TUT_NEW_3_MED_PACK_REMINDER," And if a hero is running out of Health, remember to use your medpac!"
TUT_NEW_3_WIN,"[i]""The last transport is away!"" Lieutenant Talcon calls over the comlink. ""All remaining troops, get to your ships!"" Upon receiving the instruction, you begin falling back to the nearest docking bay where your team’s freighter is docked. Your pilot is already there, ready to take off as soon as everyone is aboard.[/i]"
TUT_NEW_3_WIN_2,"[i]When the last of your team comes aboard, the small freighter takes off and rockets out of the docking bay. Your ship comes alongside the medium transport [/i]Freedom Fighter[i], and the two ships leave Yavin 4’s atmosphere only to come face to face with an Imperial Star Destroyer. Fortunately, the Star Destroyer is already preoccupied hauling in another transport, allowing your ship and the [/i]Freedom Fighter[i] to make their escape into hyperspace."
TUT_NEW_3_OBJECTIVE,"(1 of 3) Attack the Imperial forces until the last transport is away."
TUT_NEW_3_INTRO,"[i]The Yavin 4 Rebel base is under assault! You have just slipped in through a door to the base and closed it behind you when your comlink receives a call. ""Calling all soldiers! This is Lieutenant Talcon in the command center,"" a woman’s voice says. ""We have nearly finished loading the remaining transports. We just need a bit more time to launch them. Hold your positions just a little longer!""[/i]\n\nThis final tutorial will address the rules not covered by the first two tutorials. After you complete this mission, you will be ready to embark on a campaign!"
TUT_NEW_3_DOCS,"The primary reference document for this tutorial is the [i]Imperial Assault[/i] Rules Reference Guide included in your core set. Words in [b]bold text[/b] refer to specific entries in the Rules Reference Guide, as well as the [i]Legends of the Alliance[/i] Rulebook, which can be accessed through the Rules button in the menu."
TUT_NEW_3_TILES,"Gather the following tiles for this mission:\n\n02A\n18A\n24B\n36B\n38B"
TUT_NEW_3_PLACE_TILES,"[i]You are in a hastily constructed durasteel enclosure that provides additional space beyond the ancient stone structures that house most of the base’s occupants.[/i]\n\nPlace tiles 24B, 36B, and 1 door."
TUT_NEW_3_PLACE_JYN,"[i]You stand near the door that you just rolled under in order to escape the Imperial forces outside.[/i]\n\nPlace Jyn Odan as indicated."
TUT_NEW_3_PLACE_GAARKHAN,"Place Gaarkhan as indicated."
TUT_NEW_3_PLACE_FENN,"Place Fenn Signis as indicated."
TUT_NEW_3_PLACE_GIDEON,"Place Gideon Argus as indicated."
TUT_NEW_3_STARTING_CARDS,"Each player takes one hero’s Hero sheet (full-color side faceup) and that hero’s [b]Class cards[/b], with only the starting weapon card faceup."
TUT_NEW_3_PLACE_CRATES,"[i]The room is mostly stripped bare of anything useful, but a couple of crates remain behind, forgotten in the rush to evacuate.[/i]\n\nPlace 2 crates."
TUT_NEW_3_DOOR_OPENS,"[i]The sound of blaster fire impacting the base door echoes through the room. You ready your weapons and prepare to face the Imperial forces head on. After several moments, the blasts stop, leaving you in tense silence.[/i]"
TUT_NEW_3_DOOR_OPENS_2,"[i]A few moments later, a small explosion rocks the structure and leaves a gaping hole in the door.[/i]\n\nOpen the door. Place tiles 02A, 18A, and 38B."
TUT_NEW_3_STORMTROOPERS,"[i]Through the hole in the door, you see a squad of stormtroopers gathered outside. Two of them stand back, weapons at the ready, while a third has pressed up against the side of the structure to get clear of the blasting charges.[/i]\n\nDeploy a regular Stormtrooper group. Assign it a color."
TUT_NEW_3_CHARGE,"[i]With a ferocious battle roar, Gaarkhan charges toward the open door and the stormtroopers beyond.[/i]\n\nGaarkhan will activate first for demonstration purposes."
TUT_NEW_3_CHARGE_2,"Some heroes have special [b]actions[/b] (indicated by an  icon) listed on their Hero sheets that provide them additional options during their activations. Each special action can only be used once per activation."
TUT_NEW_3_CHARGE_3,"Gaarkhan has the Charge special [b]action[/b], which reads:\n\n2: Move a number of spaces up to your Speed. Then, you may perform an [b]attack[/b] with a  weapon.\n\nThis ability requires that Gaarkhan spend an action () and suffer 2 [b]strain[/b] (indicated by the 2) to perform."
TUT_NEW_3_STRAIN,"When a hero suffers [b]strain[/b] (), place strain tokens on that hero’s Hero sheet. A hero can only voluntarily suffer an amount of strain () up to its [b]Endurance[/b]. For example, if Gaarkhan had 3 or 4 strain on his hero sheet, he could not choose to use his Charge ability."
TUT_NEW_3_CHARGE_4,"Place 2 [b]strain[/b] () tokens on Gaarkhan’s Hero sheet to use Gaarkhan’s Charge [b]ability[/b]. Move Gaarkhan [b]adjacent[/b] to the two Stormtroopers farthest from him so that he can take advantage of his Vibro-Ax’s [b]Cleave[/b] ability. Then perform an attack with Gaarkhan."
TUT_NEW_3_GAARKHAN_ACTION_2,"Using his Charge [b]ability[/b] only took one of Gaarkhan’s two [b]actions[/b]. Perform a second action now for Gaarkhan, and then end his [b]activation[/b]. Remember that he cannot use Charge again this activation because special actions can only be used once per activation."
TUT_NEW_3_INTERRUPT,"Some hero [b]abilities[/b] are able to [b]interrupt[/b] the normal flow of the game. Jyn Odan’s Quick Draw is one such ability. It reads:\n\n2: Use at the start of a hostile figure’s activation. Interrupt to perform an attack with a [i]Pistol[/i] targeting that figure. Limit once per round (twice if you have 2 activation tokens)."
TUT_NEW_3_QUICK_DRAW,"With Quick Draw, Jyn can [b]interrupt[/b] an Imperial figure’s activation to perform an attack by suffering 2 [b]strain[/b] (). She can only do this once per round, as stated in the ability’s text. During rounds when Jyn has two portraits shown in the app (which is the app equivalent of 2 activation tokens), she can use Quick Draw twice.\n\nJyn is in a perfect position to Quick Draw on the closest Stormtrooper. Place 2 strain () tokens on her Hero sheet and perform an attack against that Stormtrooper. If you manage to defeat it, remove it from the map. It does not get to finish its activation."
TUT_NEW_3_OPPORTUNIST,"If Jyn managed to do at least 1 [b]damage[/b] () to the Stormtrooper, she can now use her Opportunist [b]ability[/b] to [b]move 1 space[/b]. Since Opportunist does not have a [b]strain[/b] () cost listed for it, it does not cost strain to use. Then finish the [b]activation[/b] for any remaining Stormtroopers. If Jyn and Gaarkhan managed to [b]defeat[/b] the entire [b]group[/b], the Stormtrooper activation ends, and it becomes the heroes’ turn to activate."
TUT_NEW_3_PLACE_NEXU,"[i]A large, fearsome-looking animal climbs over the base’s perimeter fence.[/i]\n\nDeploy a regular Nexu. The Nexu has a Mercenary [b]affiliation[/b], so its [b]Deployment card[/b] will have a green back with the Mercenary icon () on it. Figures with either Mercenary () or Imperial () affiliation are considered [b]Imperial figures[/b]. Place the Nexu’s Deployment card on the table for reference."
TUT_NEW_3_MOBILE,"This Nexu has the [b]Mobile[/b] keyword on its [b]Deployment card,[/b] which allows it to ignore [b]terrain[/b], so the Nexu can move into and stop on spaces containing [b]blocking terrain,[/b] as it is doing here."
TUT_NEW_3_LARGE_BASE,"The Nexu is also a [b]large figure[/b] because its base is larger than a single space. There are two main differences between large and small figures:\n• Large figures cannot move diagonally. For examples of large figure movement, see Appendix II in the Rules Reference Guide.\n• When drawing [b]line of sight[/b] to a large figure, you only need to draw sight lines to two adjacent corners of any one of the spaces it occupies."
TUT_NEW_3_CUNNING,"The Nexu has the Cunning [b]ability[/b] on its [b]Deployment card[/b]. This ability gives it an extra block () when it rolls an evade () while defending. Be sure to familiarize yourself with the abilities that [b]Imperial figures[/b] have on their Deployment cards when they are deployed. Remember that any ability that uses the word ""may"" or ""choose"" should be ignored when playing [i]Legends of the Alliance[/i]. You can also ignore special actions (indicated by one or more  icons) on Imperial Deployment cards."
TUT_NEW_3_HERO_TURN,"It is now the heroes’ turn to [b]activate[/b].\n\n  Objective Updated  \n\n(1 of 3) Attack the Imperial forces until the last transport is away."
TUT_NEW_3_CONDITIONS,"The Nexu has the [b]Bleed[/b] keyword on its [b]Deployment card[/b], which allows it to give the Bleed [b]condition[/b] to figures it damages with its attacks. Conditions like Bleed are lasting effects. When a figure gains a condition, place a token for that condition next to that figure. Each condition has a reference card that describes its effects, including the way in which it is removed.\n\nSome conditions, like Bleed and [b]Stun[/b], are [i]Harmful[/i], as indicated by the trait on the Condition card and their purple color. Others, like [b]Focus[/b], are [i]Beneficial[/i], which are colored green."
TUT_NEW_3_CONDITIONS_2,"Some weapons and [b]Deployment cards[/b] have [b]surge[/b] abilities that apply [b]conditions[/b]. For example, the Royal Guards from the last tutorial had the surge ability: "": Stun."" When such an ability is used, if the [b]target[/b] suffers at least 1 [b]damage[/b] () during the attack, then that condition is applied either to the target of the attack (if the condition is [i]Harmful[/i]) or to the attacker (if the condition is [i]Beneficial).[/i]\n\nThe Nexu is not required to spend a surge to trigger its [b]Bleed[/b] ability, but it must do at least 1 damage to its target in order for the target to become Bleeding."
TUT_NEW_3_RAGE,"Gaarkhan’s Rage [b]ability[/b] allows him to gain the [b]Focus[/b] condition when he suffers at least 3 damage () during a single attack. A figure cannot gain a [b]condition[/b] that it currently has, so Gaarkhan cannot use Rage if he is already Focused."
TUT_NEW_3_OTHER_ABILITIES_3,"Fenn has [b]abilities[/b] on his Hero sheet that are not covered in this tutorial. You should familiarize yourselves with those abilities now. Refer to the Rules Reference Guide if you have any questions about those abilities."
TUT_NEW_3_OTHER_ABILITIES_4,"Fenn and Gideon have [b]abilities[/b] on their Hero sheets that are not covered in this tutorial. You should familiarize yourselves with those abilities now. Refer to the Rules Reference Guide if you have any questions about those abilities."
TUT_NEW_3_ACTIVATE_NEXU,"Perform the Nexu’s [b]activation[/b] now. Remember that [b]Imperial figures[/b] can only perform one action with a  icon each activation."
TUT_NEW_3_STRAIN_MOVE,"Sometimes a hero just needs to move a space or two to get next to a [b]crate[/b] or get [b]line of sight[/b] to an enemy, which makes a move [b]action[/b] less than ideal. Heroes always have the inherent [b]ability[/b] to suffer 1 [b]strain[/b] () to gain 1 [b]movement point[/b] during their [b]activation[/b]. They can do this up to twice per activation. This is an invaluable tool for saving a hero’s actions for more important uses like [b]attacking[/b] or [b]interacting[/b]."
TUT_NEW_3_REST,"With many [b]abilities[/b] that require suffering [b]strain[/b] (), heroes can quickly find themselves with strain equal to their [b]Endurance[/b]. To remove this strain, heroes need to perform a [b]rest[/b] action. When a hero rests, that hero removes all strain from its Hero sheet.\n\n[b]Important:[/b] This app changes the rules for resting from those presented in the Rules Reference Guide. Resting in [i]Legends of the Alliance[/i] does not allow a hero to [b]recover[/b] damage. Recovering damage will be discussed later in this tutorial."
TUT_NEW_3_SURGE_RECOVERY,"There is one other way that heroes can remove [b]strain[/b] (). When a hero is attacking, that hero can spend one surge () result to remove one strain from its Hero sheet. This can be done even if the attack [b]misses[/b]. A hero may only do this once per attack."
TUT_NEW_3_CRATE,"[i]A crate of supplies got left behind in the scramble to evacuate.[/i]\n\nA hero can [b]interact[/b] to open this [b]crate[/b]. Remember a hero must be [b]adjacent[/b] and spend an [b]action[/b] to interact."
