KEY,"English"
M_21_SURVIVOR_VICTORY_VINTO_A," ""We've been in tough spots before,"" the Rodian, Eenko, says to his childhood friend Vinto. ""And I don't think this is over just yet."""
M_21_SURVIVOR_VICTORY_VINTO_B," ""I've dealt with enough pirates to know we're not out of this yet,"" the Rodian says as he moves his leg to a more comfortable position."
M_21_SURVIVOR_DEFEAT_VINTO_A," ""We've been in tough spots before,"" the Rodian, Eenko, says to his childhood friend Vinto. ""And I think this one is just getting started."""
M_21_SURVIVOR_DEFEAT_VINTO_B," ""I've dealt with enough pirates to know this is just the start of our troubles,"" the Rodian says as he moves his leg to a more comfortable position."
M_26_SURVIVOR_VINTO_A,"""Took your time, Vinto,"" Eenko teases, grasping his fellow Rodian's arm. ""Though it's good to see you haven't collected any new scars.""\n\nAmazed to find his old friend alive and well, Vinto asks how Eenko ended up at the listening post. ""After the crash, we were taken to a shoddy outpost where they train those dewbacks,"" Eenko says, hopping on his good leg to the nearby bed. ""They brought me here this morning to treat some minor crash injuries, though now I'm wondering if this bacta goop could help my paralyzed leg.""\n\nYou ask if the other survivors are safe. ""Yeah,"" Eenko responds, clearly tired from the treatment. ""The civilians are safe, though nobody's been allowed to leave."""
M_26_SURVIVOR_VINTO_B,"""Hey, take a look at these heroes,"" the Rodian with the paralyzed leg, Eenko, teases. ""Pretty gutsy attacking an Imperial outpost. I like your style!""\n\nAmazed to find one of the captured survivors alive and well, you ask how Eenko ended up at the listening post. ""After the crash, we were taken to a shoddy outpost where they train those dewbacks,"" Eenko says, hopping on his good leg to the nearby bed. ""They brought me here this morning to treat some minor crash injuries, though now I'm wondering if this bacta goop could help my leg.""\n\nYou ask if the other survivors are safe. ""Yeah,"" Eenko responds, clearly tired from the treatment. ""The civilians are safe, though nobody's been allowed to leave."""
ENCOUNTER_31_SURVIVOR_VINTO_A,"[i]You find Vinto's friend Eenko tending to his paralyzed leg.\n\n""Surrounded by dangerous pirates again,"" Eenko reminds Vinto of a shared past. ""We've survived it before, and we'll do it again. Though I'm afraid you'll have to do the hard work without me.""\n\nVinto reminisces with his friend for a moment and you move on.[/i]"
ENCOUNTER_31_SURVIVOR_VINTO_B,"[i]You find the Rodian Eenko tending to his paralyzed leg in his cell.\n\n""Surrounded by dangerous pirates again,"" Eenko mutters. ""I've survived it before. Though I'm afraid you'll have to do the hard work for me this time.""\n\nYou make sure Eenko's leg is all right and you move on.[/i]"
ENCOUNTER_32_SURVIVOR_VINTO_A,"[i]Eenko is scarfing down his meal as the guards let you into his cell. ""I hate to say it, Vinto, but this is better than anything you ever cooked up at camp.""\n\nVinto takes a bite of bantha, and can't disagree with his old friend.\n\n ""They've even brought some basic salves for my leg,"" Eenko continues. ""Whatever you're doing out there, keep doing it. And hurry up before I learn to like this place,"" Eenko jests as he leans back and lets out a belch.[/i]"
ENCOUNTER_32_SURVIVOR_VINTO_B,"[i]Eenko is scarfing down his meal as the guards let you into his cell. ""I hate to say it, but this is actually better than what I usually cook.""\n\nYou eye the food suspiciously and wonder how Eenko's survived this long.\n\n ""They've even brought some basic salves for my leg,"" Eenko continues. ""Whatever you're doing out there, keep doing it. And hurry up before I learn to like this place,"" Eenko jests as he leans back and lets out a belch.[/i]"
ENCOUNTER_32_SURVIVOR_PUNISHMENT_VINTO_A,"[i]""Noooo!"" Vinto's Rodian friend Eenko cries, mouth full of bantha meat. He tries to fight off the Gamorrean, but is easily overpowered. ""Vinto, why? Why, Vinto?!?"" Eenko breaks down, weeping. ""It was so tasty!"" he sobs.[/i]"
ENCOUNTER_32_SURVIVOR_PUNISHMENT_VINTO_B,"[i]""Noooo!"" the Rodian Eenko cries, mouth full of bantha meat. He tries to fight off the Gamorrean, but is easily overpowered. ""Blast you, Jabba! [/i]Blast you!!![i]"" He breaks down, weeping. ""It was so tasty!"" he sobs.[/i]"
EPILOGUE_SURVIVOR_VINTO_A,"[i]""Well, I'll be,"" the Rodian Eenko says upon seeing his old friend Vinto. ""I didn't think we'd both make it out of this one, but here we are. We've been through some tough scrapes, but this was one for the record books."" Eenko adjusts the crutch under his arm. ""One of these days, you're not going to have me around to watch your back."" He punches Vinto lightly in the arm with a laugh.[/i]"
EPILOGUE_SURVIVOR_VINTO_B,"[i]""Well, I'll be,"" the Rodian Eenko says upon seeing you. ""I didn't think we'd all make it out of this one, but here we are. I've been through some tough scrapes in my time, but this was one for the record books."" Eenko adjusts the crutch under his arm.\n\n""I guess the Hutts will think twice before tangling with the likes of us again,"" he says with a laugh.[/i]"
JR_SURVIVOR_DESCRIPTION_KO-TUN_A,"Ko-Tun's mother"
JR_SURVIVOR_DESCRIPTION_KO-TUN_B,"the distraught Cerean"
JR_SURVIVOR_COMBINED_KO-TUN_A,"Ko-Tun's mother Shil-Ran"
JR_SURVIVOR_COMBINED_KO-TUN_B,"the distraught Cerean Shil-Ran"
M_21_SURVIVOR_ONCLICK_KO-TUN_A,"[i]Ko-Tun's distraught mother, Shil-Ran, fans herself and tries not to hyperventilate each time a stormtrooper passes by.[/i]"
M_21_SURVIVOR_ONCLICK_KO-TUN_B,"[i]Shil-Ran, a distraught Cerean, fans herself and tries not to hyperventilate each time a stormtrooper passes by.[/i]"
M_21_SURVIVOR_RESCUE_KO-TUN,"[i]Shil-Ran catches her breath, gathers her elaborate dress, and heads to safety.[/i]"
M_21_SURVIVOR_VICTORY_KO-TUN_A," ""I thought the point of going into hiding was to avoid the Empire,"" Shil-Ran says, hugging Ko-Tun. ""Where are these filthy people taking us now?” she asks in a hushed tone, motioning toward the Weequay."
M_21_SURVIVOR_VICTORY_KO-TUN_B," ""I left my life of luxury just to be attacked on some backwater world?"" Shil-Ran asks, peering across the sands. ""I’m starting to think an Imperial cell would have been preferable to this.”"
M_21_SURVIVOR_DEFEAT_KO-TUN_A," ""I thought the point of going into hiding was to avoid the Empire,"" Shil-Ran says, hugging Ko-Tun. ""Where are these filthy people taking us now?” she asks in a hushed tone, motioning toward the Weequay."
M_21_SURVIVOR_DEFEAT_KO-TUN_B," ""I left my life of luxury just to be attacked on some backwater world?"" Shil-Ran asks, peering across the sands. ""I’m starting to think an Imperial cell would have been preferable to this.”"
M_26_SURVIVOR_KO-TUN_A,"""Ko-Tun!"" Shil-Ran shouts excitedly. She chokes back tears and falls into her daughter's arms. ""I was so worried about you!""\n\nRelieved to find her mother alive and well, Ko-Tun asks how Shil-Ran ended up at the listening post. ""After the crash, that stormtrooper took us to some kind of dirty outpost. I had this hideous bruise from the crash, so he brought me here this morning to treat it,"" the Cerean recounts.\n\nKo-Tun asks if the other survivors are safe. “Oh, yes, they're fine, I suppose,"" Shil-Ran responds, tired from the bacta treatment. ""We've been treated well. We just haven't been allowed to leave. If this is what it's like in an Imperial prison, I don't know what your father was so worried about."""
M_26_SURVIVOR_KO-TUN_B,"Shil-Ran collapses on the nearby bed. The Cerean woman looks around at the aftermath of your battle and lies back down. ""I just want to go home.""\n\nAmazed to find one of the captured survivors alive and well, you ask how Shil-Ran ended up at the listening post. ""After the crash, that stormtrooper took us to some kind of dirty outpost. I had this hideous bruise from the crash, so he brought me here this morning to treat it,"" the Cerean recounts.\n\nYou ask if the other survivors are safe. “Oh, yes, they're fine, I suppose,” Shil-Ran responds, tired from the bacta treatment. ""We've been treated well, but nobody's been allowed to leave."""
ENCOUNTER_31_SURVIVOR_KO-TUN_A,"[i]Ko-Tun's mother Shil-Ran paces her cell.\n\n""This day just keeps getting worse,"" Shil-Ran cries in her daughter's arms. ""If we make it out of here, we're disappearing to the farthest corner of the galaxy.""\n\nKo-Tun helps her mother gather her composure. You promise to see everyone through this safely and you move on.[/i]"
ENCOUNTER_31_SURVIVOR_KO-TUN_B,"[i]The distraught Cerean Shil-Ran paces her cell.\n\n""This day just keeps getting worse,"" Shil-Ran sobs. ""If I make it out of here, I'm disappearing to the farthest corner of the galaxy until this whole war is over!""\n\nYou promise to see everyone through this safely and you move on.[/i]"
ENCOUNTER_32_SURVIVOR_KO-TUN_A,"[i]Shil-Ran nibbles at the food, but has to concentrate to choke it down. When the guard lets you in her cell, she flies to Ko-Tun to hug her daughter. ""I don't know what you did out there, but things are a tiny bit less awful.""\n\nKo-Tun sits with her mother for a minute, remembering better days. Eventually, Shil-Ran bids you farewell, ""I'll survive, even if the food is ghastly. You just worry about whatever Jabba wants so we can all get out of here.""[/i]"
ENCOUNTER_32_SURVIVOR_KO-TUN_B,"[i]Shil-Ran nibbles at the food, but has to concentrate to choke it down. When the guard lets you in her cell, the Cerean holds the plate up to you. ""Smell that. Do you think it's actually food?""\n\nYou sits with Shil-Ran for a minute and she recounts her younger days. Eventually, Shil-Ran bids you farewell, ""I'll survive, even if the food is ghastly. You just worry about whatever Jabba wants so we can all get out of here.""[/i]"
ENCOUNTER_32_SURVIVOR_PUNISHMENT_KO-TUN_A,"[i]""Wha-? But I was eating that!"" Ko-Tun's mother, Shil-Ran, protests as her plate is taken away. ""Fine. Fine. I hated it anyway. Get it out of here! I wasn't even hungry.""[/i]"
ENCOUNTER_32_SURVIVOR_PUNISHMENT_KO-TUN_B,"[i]""Wha-? But I was eating that!"" the middle-aged Cerean, Shil-Ran, protests as her plate is taken away. ""Fine. Fine. I hated it anyway. Get it out of here! I wasn't even hungry.""[/i]"
EPILOGUE_SURVIVOR_KO-TUN_A,"[i]""My baby!"" Shil-Ran cries, embracing her daughter Ko-Tun. ""You came back to me!"" The older Cerean holds Ko-Tun out at arm's length to look at her. ""Are you okay? Did that slug hurt you?"" Ko-Tun reassures her mother that she is fine.\n\n""I have finally come to accept that we can't go back to our old life,"" Shil-Ran says, ""but compared to what we just went through, living in hiding will feel like a vacation!""[/i]"
EPILOGUE_SURVIVOR_KO-TUN_B,"[i]""You dear, sweet people!"" the distraught Cerean Shil-Ran cries, embracing each of you. ""You came back for me!"" She takes a moment to compose herself.\n\n""I have finally come to accept that I can't go back to my old life,"" Shil-Ran says, ""but compared to what I just went through, living in hiding will feel like a vacation!""[/i]"
JR_SURVIVOR_DESCRIPTION_JARROD_A,"Jarrod's mentor"
JR_SURVIVOR_DESCRIPTION_JARROD_B,"the mechanical savant"
JR_SURVIVOR_COMBINED_JARROD_A,"Jarrod's mentor Efrain"
JR_SURVIVOR_COMBINED_JARROD_B,"the mechanical savant Efrain"
M_21_SURVIVOR_ONCLICK_JARROD_A,"[i]Efrain, Jarrod's self-taught mentor, fiddles with some scrap from the ship. You can't tell if he's working on something, or just amusing himself.[/i]"
M_21_SURVIVOR_ONCLICK_JARROD_B,"[i]Efrain, an eccentric old man and mechanical savant, fiddles with some scrap from the ship. You can't tell if he's working on something, or just amusing himself.[/i]"
M_21_SURVIVOR_RESCUE_JARROD,"[i]Efrain carefully packs up the metal pieces he was working with and mutters to himself as he shuffles off to safety.[/i]"
M_21_SURVIVOR_VICTORY_JARROD_A," ""Jarrod, my boy, I may have solved the impact issue I'd been struggling with!"" Efrain explains as Jarrod humors him. The man holds up an unassuming contraption before finally taking in his surroundings. ""Wait, where are we?"""
M_21_SURVIVOR_VICTORY_JARROD_B," ""At last, I may have solved the impact issue I'd been struggling with!"" Efrain explains as he holds up an unassuming contraption. When he gets nothing but blank looks from everyone else, Efrain finally takes in his surroundings. ""Wait, where are we?"""
M_21_SURVIVOR_DEFEAT_JARROD_A," ""Jarrod, my boy, I may have solved the impact issue I'd been struggling with!"" Efrain explains as Jarrod humors him. The man holds up an unassuming contraption before finally taking in his surroundings. ""Wait, where are we?"""
M_21_SURVIVOR_DEFEAT_JARROD_B," ""At last, I may have solved the impact issue I'd been struggling with!"" Efrain explains as he holds up an unassuming contraption. When he gets nothing but blank looks from everyone else, Efrain finally takes in his surroundings. ""Wait, where are we?"""
M_26_SURVIVOR_JARROD_A,"""Bleh! That is the worst tasting viscous fluid I've ever been submerged in,"" Efrain coughs as Jarrod helps his mentor to the nearby bed. ""Though it does give me an idea."" The droid master scoops some bacta into the pocket of his hospital gown. Jax watches in disbelief as the goop drips through the fabric.\n\nAmazed to find his mentor safe and sound, Jarrod asks how Efrain ended up at the listening post. ""After the crash, we were taken... somewhere,"" Efrain recounts, light on details. ""They brought me here this morning to treat some ‘internal injuries’ or some such.""\n\nYou ask if the other survivors are safe. ""Quite,"" Efrain responds, clearly tired from the treatment. ""We've been treated well, though nobody's been allowed to leave. And they haven't given me access to any tools to continue my work!"""
M_26_SURVIVOR_JARROD_B,"""Bleh! That is the worst tasting viscous fluid I've ever been submerged in,"" Efrain coughs as you help him to the nearby bed. ""Though it does give me an idea."" The droid master scoops some bacta into the pocket of his hospital gown, where the goop drips right through the fabric.\n\nAmazed to find one of the captured survivors safe and sound, you ask how Efrain ended up at the listening post. ""After the crash, we were taken... somewhere,"" Efrain recounts, light on details. ""They brought me here this morning to treat some 'internal injuries’ or some such.""\n\nYou ask if the other survivors are safe. ""Quite,"" Efrain responds, clearly tired from the treatment. ""We've been treated well, though nobody's been allowed to leave. And they haven't given me access to any tools to continue my work!"""
ENCOUNTER_31_SURVIVOR_JARROD_A,"[i]Jarrod's mentor Efrain scratches a crude schematic in the dirt floor of his cell.\n\n""Jarrod, take a look at this,"" the old man instructs, seemingly unaware of the locked door between them. ""Oh, and remind me to grab a few of those droids down the hall when we leave.""\n\nJarrod makes sure his mentor is safe and you move on.[/i]"
ENCOUNTER_31_SURVIVOR_JARROD_B,"[i]The droid engineer Efrain scratches a crude schematic in the dirt floor of his cell.\n\n""Take a look at this,"" the old man instructs, seemingly unaware of the locked door between you. ""Oh, and remind me to grab a few of those droids down the hall when we leave.""\n\nUncertain if Efrain really knows who you are, you make sure the old man is safe and you move on.[/i]"
ENCOUNTER_32_SURVIVOR_JARROD_A,"[i]Efrain's last few meals sit untouched near his cell door, though Jarrod's mentor sips the milk as he looks over a new schematic he's carved into the wall. ""Jarrod! I simply must return to my laboratory. I have so many new designs I need to test!""\n\nJax tries to analyze the nutrient paste while Jarrod reminds the droid master of his confines. ""Ah, right. Please do work on getting us out of here, then,"" Efrain requests, as if it were a simple task. ""And if you see the guards on the way out, could you bother them for more of this strange juice? It's wonderful!""[/i]"
ENCOUNTER_32_SURVIVOR_JARROD_B,"[i]Efrain's last few meals sit untouched near his cell door, though the droid engineer sips the milk as he looks over a new schematic he's carved into the wall. ""I simply must return to my laboratory. I have so many new designs I need to test!""\n\nYou remind the old man of his confines. ""Ah, right. Please do work on getting us out of here, then,"" Efrain requests, as if it were a simple task. ""And if you see the guards on the way out, could you bother them for more of this strange juice? It's wonderful!""[/i]"
ENCOUNTER_32_SURVIVOR_PUNISHMENT_JARROD_A,"[i]""Eh, keep that garbage,"" Jarrod's mentor Efrain scoffs as the food is taken away. The Gamorrean then grabs the half-finished glass of blue milk from the old man's hand. ""Wait, what are you doing? No! I need that!""[/i]"
ENCOUNTER_32_SURVIVOR_PUNISHMENT_JARROD_B,"[i]""Eh, keep that garbage,"" the droid engineer Efrain scoffs as the food is taken away. The Gamorrean then grabs the half-finished glass of blue milk from the old man's hand. ""Wait, what are you doing? No! I need that!""[/i]"
EPILOGUE_SURVIVOR_JARROD_A,"[i]""Jarrod, my boy, am I glad to see you!"" Jarrod's eccentric old mentor Efrain cries. ""It was horrible! The things those villains did... just horrible!"" Jarrod asks what happened.\n\n""One of those brutish beasts working for that worm, he... he... he stomped all over my latest masterpiece! The droid design that I was working on in the dirt... he walked all over it! It was ruined! [/i]Ruined[i]!""[/i]"
EPILOGUE_SURVIVOR_JARROD_B,"[i]""My friends, am I glad to see you!"" the eccentric old droid engineer Efrain cries. ""It was horrible! The things those villains did... just horrible!"" You ask what happened.\n\n""One of those brutish beasts working for that worm, he... he... he stomped all over my latest masterpiece! The droid design that I was working on in the dirt... he walked all over it! It was ruined! [/i]Ruined[i]!""[/i]"
JR_SURVIVOR_DESCRIPTION_DROKKATA_A,"Drokkatta's liberator"
JR_SURVIVOR_DESCRIPTION_DROKKATA_B,"the Imperial defector"
JR_SURVIVOR_COMBINED_DROKKATA_A,"Drokkatta's liberator Deggen"
JR_SURVIVOR_COMBINED_DROKKATA_B,"the Imperial defector Deggen"
M_21_SURVIVOR_ONCLICK_DROKKATA_A,"[i]Deggen Sont, the former Imperial who helped Drokkatta escape from slavery, carefully hides his face from Terro's troops.[/i]"
M_21_SURVIVOR_ONCLICK_DROKKATA_B,"[i]Deggen Sont, an Imperial defector who helped free a Wookiee from slavery, carefully hides his face from the Imperials.[/i]"
M_21_SURVIVOR_RESCUE_DROKKATA,"[i]Deggen breathes a sigh of relief as you arrive. Just as the nearest stormtrooper reaches to reload, he runs to safety.[/i]"
M_21_SURVIVOR_VICTORY_DROKKATA_A," ""Whew, having a Wookiee protector pays off again,"" Deggen says, still out of breath. Drokkatta glares with annoyance at Deggen, who replies, “Hey, I didn't make up your silly rules about life debts.”"
M_21_SURVIVOR_VICTORY_DROKKATA_B," ""Whew, thanks for getting me out of there,"" Deggen says still catching his breath. “I was afraid one of those troopers would recognize me. I’m a highly wanted man in the Empire, you know.” He glances at the Weequay, suddenly realizing he probably should not have said that."
M_21_SURVIVOR_DEFEAT_DROKKATA_A," ""Thanks for almost getting me killed, you furry oaf,"" Deggen says angrily to Drokkatta. The Wookiee glares with annoyance at Deggen, who replies, “Hey, I didn't make up your silly rules about life debts.”"
M_21_SURVIVOR_DEFEAT_DROKKATA_B," ""Well, thanks for not getting me killed, I guess,” Deggen says ungratefully. “At least none of those troopers recognized me. I’m a highly wanted man in the Empire, you know.” He glances at the Weequay, suddenly realizing he probably should not have said that."
M_26_SURVIVOR_DROKKATA_A,"""There you are, Drokkatta!"" Deggen says as he climbs to the nearby bed. “I was beginning to think you had forgotten about your debt."" The Wookiee grumbles. This man might have saved Drokkatta's life, but he never failed to remind the Wookiee about it.\n\nAfter an awkward silence, you ask how Deggen ended up at the listening post. ""After the crash, we were triaged,"" Deggen says, helping himself to some pain killers. ""They brought me here this morning to treat my lingering injuries. Injuries, I might add, that I wouldn't have if I hadn't saved this walking carpet."" He motions to Drokkatta. ""I'm amazed the Imperials haven't recognized me. I'm a highly valuable defector.”\n\nYou ask if the other survivors are safe. ""Yes,"" Deggen responds, lounging lazily on the bed. ""The civilians are safe, though the Imperial security was too tight for an escape. Coming from a master escapist like me, that's saying something!”"
M_26_SURVIVOR_DROKKATA_B,"""I take it they didn't recognize me,"" Deggen says as he climbs to the nearby bed. ""It's been a long time, but the Empire isn't known for just giving up on finding defectors. And I'm a highly valuable defector!”\n\nAmazed to find one of the captured survivors, you ask how Deggen ended up at the listening post. ""After the crash, we were triaged,"" Deggen says, helping himself to some pain killers. ""They brought me here this morning to treat my lingering injuries.""\n\nYou ask if the other survivors are safe. ""Yes,"" Deggen responds, lounging lazily on the bed. ""The civilians are safe, though the Imperial security was too tight for an escape. Coming from a master escapist like me, that's saying something!"""
ENCOUNTER_31_SURVIVOR_DROKKATA_A,"[i]Drokkatta's liberator Deggen cowers in the corner of his cell.\n\n""I suppose I deserve to be on this side of a locked door,"" the man says.  Drokkatta doesn't disagree. ""But I didn't think anywhere could actually be worse than an Imperial prison.""\n\nDrokkatta reluctantly reminds Deggen of the life debt sworn to the former Imperial and you move on.[/i]"
ENCOUNTER_31_SURVIVOR_DROKKATA_B,"[i]The Imperial defector Deggen cowers in the corner of his cell.\n\n""I suppose I deserve to be on this side of a locked door,"" the man says. ""But I didn't think anywhere could actually be worse than an Imperial prison.""\n\nYou assure Deggen that you're working to free all of the survivors and you move on.[/i]"
ENCOUNTER_32_SURVIVOR_DROKKATA_A,"[i]""Ugh!"" Deggen spits out a chunk of the bantha meat. ""I'll stick to the paste. It reminds me of the academy anyway.""\n\nThe former Imperial slides the meat to Drokkatta, who instantly devours it. ""Conditions have definitely improved,"" Deggen continues. ""I assume I have your... explosive talents to thank, Drokkatta. Get me out of this place and as far as I'm concerned, your life debt is paid.""[/i]"
ENCOUNTER_32_SURVIVOR_DROKKATA_B,"[i]""Ugh!"" Deggen spits out a chunk of the bantha meat. ""I'll stick to the paste. It reminds me of the academy anyway.""\n\nThe former Imperial slides the meat aside. ""Conditions have definitely improved,"" Deggen continues. ""But if this is anything like an Imperial prison, we need to get out of here as soon as possible.""[/i]"
ENCOUNTER_32_SURVIVOR_PUNISHMENT_DROKKATA_A,"[i]""Hey, give that back!"" Deggen, the former Imperial who helped Drokkatta escape, yells at the Gamorrean who took his plate. ""Do you know who I am?"" The guard pauses for a moment, and tries to remember if he knows who Deggen is. He ultimately decides he does not, and knocks the former Imperial unconscious. Drokkatta stares the guard down for a tense moment, but also wonders ""Why didn't I think of that?""[/i]"
ENCOUNTER_32_SURVIVOR_PUNISHMENT_DROKKATA_B,"[i]""Hey, give that back!"" Deggen, the Imperial defector, yells at the Gamorrean who took his plate. ""Do you know who I am?"" The guard pauses for a moment, and tries to remember if he knows who Deggen is. Unfortunately, he does not. With one meaty punch, the guard knocks the former Imperial unconscious.[/i]"
EPILOGUE_SURVIVOR_DROKKATTA_A,"[i]""You did good, my fuzzy friend,"" Deggen says to Drokkatta. Drokkatta says something in Shyriiwook. ""We're even? Well, I don't know about that. I'm no expert in your people's backward ways, but I always assumed a life debt was, you know, for life.\n\n""Now then, I'm famished. Think you could scrounge me up something decent to eat? The food in that place was horrible!"""
EPILOGUE_SURVIVOR_DROKKATTA_B,"[i]""You did good, my friends,"" Deggen says. ""Your rebellion will be very pleased to learn what I know...once I'm appropriately compensated. What? You think I should be grateful to you for saving my life? I wouldn't have been in that dank pit in the first place if it wasn't for you.\n\n""Now then, I'm famished. Think you could scrounge me up something decent to eat? The food in that place was horrible!"""
JR_SURVIVOR_WILDFIRE,"Umbra"
JR_SURVIVOR_DESCRIPTION_WILDFIRE_A,"Wildfire's squad mate"
JR_SURVIVOR_DESCRIPTION_WILDFIRE_B,"the retired clone trooper"
JR_SURVIVOR_COMBINED_WILDFIRE_A,"Wildfire's squad mate Umbra"
JR_SURVIVOR_COMBINED_WILDFIRE_B,"the retired clone trooper Umbra"
M_21_SURVIVOR_ONCLICK_WILDFIRE_A,"[i]Wildfire's former squad mate, Umbra, takes cover behind a piece of wreckage.[/i]"
M_21_SURVIVOR_ONCLICK_WILDFIRE_B,"[i]Umbra, a retired clone trooper, takes cover behind a piece of wreckage.[/i]"
M_21_SURVIVOR_RESCUE_WILDFIRE,"[i]Umbra runs to safety, keeping low like a soldier who has seen his share of combat.[/i]"
M_21_SURVIVOR_VICTORY_WILDFIRE_A," ""It's all so pointless,"" Umbra says to his old squad mate, Wildfire. ""These goons shoot the Imperials, the Imperials shoot back. And for what? Dominion over a bunch of sand and rocks?"" He harrumphs. ""It's even more meaningless than the slaughter of our brothers."""
M_21_SURVIVOR_VICTORY_WILDFIRE_B," ""It's all so pointless,"" Umbra says, shaking his head. ""These goons shoot the Imperials, the Imperials shoot back. And for what? Dominion over a bunch of sand and rocks?"" He harrumphs. ""It's even more meaningless than the slaughter of my brothers during the Clone Wars."""
M_21_SURVIVOR_DEFEAT_WILDFIRE_A," ""It's all so pointless,"" Umbra says to his old squad mate, Wildfire. ""These goons shoot the Imperials, the Imperials shoot back. And for what? Dominion over a bunch of sand and rocks?"" He harrumphs. ""It's even more meaningless than the slaughter of our brothers."""
M_21_SURVIVOR_DEFEAT_WILDFIRE_B," ""It's all so pointless,"" Umbra says, shaking his head. ""These goons shoot the Imperials, the Imperials shoot back. And for what? Dominion over a bunch of sand and rocks?"" He harrumphs. ""It's even more meaningless than the slaughter of my brothers during the Clone Wars."""
M_26_SURVIVOR_WILDFIRE_A,"""Wildfire, it's good to see you're still alive, brother,"" Umbra says, patting his old squad mate on the back. ""I was afraid you had been killed in the fight at the crash site.""\n\nAmazed to find his old friend alive and well, Wildfire asks how Umbra ended up at the listening post. ""After the crash, we were taken to an Imperial outpost, though I'm not sure where,"" Umbra says, taking a seat on the bed. ""They brought me here this morning to make sure I didn't sustain any internal injuries in the crash.""\n\nWildfire asks if the other survivors are safe. ""Yes,"" Umbra responds, clearly tired from the treatment. ""The Imperials have treated us well. No one has been allowed to leave, however."""
M_26_SURVIVOR_WILDFIRE_B,"""It's good to see you're still alive,"" Umbra says. ""I was afraid you had been killed in the fight at the crash site.""\n\nAmazed to find the old clone trooper alive and well, you ask how Umbra ended up at the listening post. ""After the crash, we were taken to an Imperial outpost, though I'm not sure where,"" Umbra says, taking a seat on the bed. ""They brought me here this morning to make sure I didn't sustain any internal injuries in the crash.""\n\nYou ask if the other survivors are safe. ""Yes,"" Umbra responds, clearly tired from the treatment. ""The Imperials have treated us well. No one has been allowed to leave, however."""
ENCOUNTER_31_SURVIVOR_WILDFIRE_A,"[i]You find Umbra reclined on what passes for a bed in his cell. The old clone trooper sits up when he sees you arrive. ""Let me guess,"" he says, ""the fat slug wants you to do some killing for him?"" Wildfire nods and suggests Umbra could help.\n\n""I'm sorry, brother,"" Umbra says, ""but you already know my answer. I'm done with killing, regardless of the cause. Don't fight on my behalf. If you have an opportunity to save yourself, take it.""[/i]"
ENCOUNTER_31_SURVIVOR_WILDFIRE_B,"[i]You find Umbra reclined on what passes for a bed in his cell. The old clone trooper sits up when he sees you arrive. ""Let me guess,"" he says, ""the fat slug wants you to do some killing for him?"" You nod and suggest Umbra could help.\n\n""I'm sorry, friends,"" Umbra says, ""but I'm done with killing, regardless of the cause. Don't risk your lives for this old clone. If you have an opportunity to save yourselves, take it.""[/i]"
ENCOUNTER_32_SURVIVOR_WILDFIRE_A,"[i]Umbra sits cross-legged on his bed, picking at his food. ""Remember when we survived a month on Felucia eating nothing but insects?"" the old clone asks Wildfire. ""I think I'd prefer the insects to this slop."" He drops his fork onto the plate and looks up.\n\n""Did you do what the Hutt wanted?"" he asks. Wildfire nods. ""And are we free to go?"" Wildfire remains silent. ""The Hutt will never free us. Stop playing his game. The next opportunity you get, leave here and never look back.""[/i]"
ENCOUNTER_32_SURVIVOR_WILDFIRE_B,"[i]Umbra sits cross-legged on his bed, picking at his food. ""I once survived a month on Felucia eating nothing but insects,"" the old clone trooper says. ""I think I'd prefer the insects to this slop."" He drops his fork onto the plate and looks up.\n\n""Did you do what the Hutt wanted?"" he asks. You nod. ""And are we free to go?"" You remain silent. ""The Hutt will never free us. Stop playing his game. The next opportunity you get, leave here and never look back.""[/i]"
ENCOUNTER_32_SURVIVOR_PUNISHMENT_WILDFIRE_A,"[i]Wildfire's old squad mate Umbra steps between one of the other survivors and a Gamorrean, blocking the guard from taking the other survivor's food. The Gamorrean slugs Umbra in the gut, but the clone stands his ground. The Gamorrean hits Umbra again, knocking him to the floor, but the clone stands up again, nose now bleeding. The guard looks to Fortuna, unsure of what to do, and the Twi'lek motions for the guard to stand down.[/i]"
ENCOUNTER_32_SURVIVOR_PUNISHMENT_WILDFIRE_B,"[i]The old clone trooper Umbra steps between one of the other survivors and a Gamorrean, blocking the guard from taking the other survivor's food. The Gamorrean slugs Umbra in the gut, but the clone stands his ground. The Gamorrean hits Umbra again, knocking him to the floor, but the clone stands up again, nose now bleeding. The guard looks to Fortuna, unsure of what to do, and the Twi'lek motions for the guard to stand down.[/i]"
EPILOGUE_SURVIVOR_WILDFIRE_A,"[i]""I told you to leave me, and yet you came back, brother,"" Umbra says sternly to Wildfire, but then softens, tears forming in his eyes. ""General Plo would have approved."" As Umbra hangs his head and cries at the memory of his former commander, Wildfire puts a supportive arm around his old squad mate's shoulders.[/i]"
EPILOGUE_SURVIVOR_WILDFIRE_B,"[i]""I told you to leave me, and yet you came back,"" Umbra says sternly, but then softens, tears forming in his eyes. ""My former commander, General Plo, would have approved."" The old clone trooper hangs his head and cries; whether it is in happiness or sadness, you're not sure.[/i]"
JR_SURVIVOR_TRESS,"Wotalla"
JR_SURVIVOR_DESCRIPTION_TRESS_A,"Tress' cybernetic mechanic"
JR_SURVIVOR_DESCRIPTION_TRESS_B,"the Toydarian junker"
