KEY,"English"
PRODUCTSWI05_CONTENTS,"Digital content unlocked:\n
 • 1 villain that can appear in any campaign"

PRODUCTSWI06_TITLE,"Han Solo Ally Pack"
PRODUCTSWI06_DESCRIPTION,"Make your own luck alongside Han Solo for your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI06_CONTENTS,"Digital content unlocked:\n
 • 1 ally that can appear in any campaign"

PRODUCTSWI07_TITLE,"Chewbacca Ally Pack"
PRODUCTSWI07_DESCRIPTION,"Earn the loyalty of the indomitable Chewbacca for your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI07_CONTENTS,"Digital content unlocked:\n
 • 1 ally that can appear in any campaign"

PRODUCTSWI08_TITLE,"Rebel Troopers Ally Pack"
PRODUCTSWI08_DESCRIPTION,"Fight alongside the army of the Rebellion in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI08_CONTENTS,"Digital content unlocked:\n
 • 2 allies that can appear in any campaign"

PRODUCTSWI09_TITLE,"Rebel Saboteurs Ally Pack"
PRODUCTSWI09_DESCRIPTION,"Drop into the conflict alongside heavy armaments in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI09_CONTENTS,"Digital content unlocked:\n
 • 2 allies that can appear in any campaign"

PRODUCTSWI10_TITLE,"Twin Shadows"
PRODUCTSWI10_DESCRIPTION,"Brave the wastes of Tatooine as you face off against Tusken Raiders and Heavy Stormtroopers in your campaigns of [i]Legends of the Alliance.[/i]"
PRODUCTSWI10_CONTENTS,"Digital content unlocked:
 • 2 heroes
 • 4 enemy groups
 • 2 allies
 • 2 villains
 • 6 items
 • 1 supply card
 • 1 condition"

PRODUCTSWI11_TITLE,"Boba Fett Villain Pack"
PRODUCTSWI11_DESCRIPTION,"Stand up to the deadliest bounty hunter in the galaxy in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI11_CONTENTS,"Digital content unlocked:\n
 • 1 villain that can appear in any campaign"

PRODUCTSWI12_TITLE,"R2-D2 and C-3PO Ally Pack"
PRODUCTSWI12_DESCRIPTION,"Accept the support of R2-D2 and C-3PO in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI12_CONTENTS,"Digital content unlocked:\n
 • 2 allies that can appear in any campaign
 • 1 ally encounter"

PRODUCTSWI13_TITLE,"Kayn Somos Villain Pack"
PRODUCTSWI13_DESCRIPTION,"Outgun the Imperial legion and their veteran captain in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI13_CONTENTS,"Digital content unlocked:\n
 • 1 villain that can appear in any campaign"

PRODUCTSWI14_TITLE,"Stormtroopers Villain Pack"
PRODUCTSWI14_DESCRIPTION,"The Imperial forces are reinforced in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI14_CONTENTS,"Digital content unlocked:\n
 • 1 enemy group variant"

PRODUCTSWI15_TITLE,"Wookiee Warriors Ally Pack"
PRODUCTSWI15_DESCRIPTION,"Earn the protection of the Wookiees in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI15_CONTENTS,"Digital content unlocked:\n
 • 2 allies that can appear in any campaign
 • 1 ally encounter"

PRODUCTSWI16_TITLE,"Hired Guns Villain Pack"
PRODUCTSWI16_DESCRIPTION,"The Empire has sent the scum and villainy of the galaxy after you in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI16_CONTENTS,"Digital content unlocked:\n
 • 2 enemy groups"

PRODUCTSWI17_TITLE,"Alliance Smuggler Ally Pack"
PRODUCTSWI17_DESCRIPTION,"Hire an extra set of hands for your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI17_CONTENTS,"Digital content unlocked:\n
 • 2 allies that can appear in any campaign
 • 1 ally encounter"

PRODUCTSWI18_TITLE,"Bantha Rider Villain Pack"
PRODUCTSWI18_DESCRIPTION,"The Tuskens’ numbers increase as they add bantha riders to their ranks in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI18_CONTENTS,"Digital content unlocked:\n
 • 1 enemy group"

PRODUCTSWI19_TITLE,"Return to Hoth"
PRODUCTSWI19_DESCRIPTION,"Return to the frozen stronghold of the Rebellion and struggle to survive the deadly cold that descends upon your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI19_CONTENTS,"Digital content unlocked:
 • 3 heroes
 • 7 enemy groups
 • 2 allies
 • 2 villains
 • 9 items
 • 4 supply cards
 • 1 condition"

PRODUCTSWI20_TITLE,"General Sorin Villain Pack"
PRODUCTSWI20_DESCRIPTION,"Bring down the vicious Imperial general and his armored legions in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI20_CONTENTS,"Digital content unlocked:\n
 • 1 villain that can appear in any campaign"

PRODUCTSWI21_TITLE,"Dengar Villain Pack"
PRODUCTSWI21_DESCRIPTION,"Don’t get caught by the ruthless Dengar in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI21_CONTENTS,"Digital content unlocked:\n
 • 1 villain that can appear in any campaign"

PRODUCTSWI22_TITLE,"Leia Organa Ally Pack"
PRODUCTSWI22_DESCRIPTION,"Save your skin with the aid of Leia Organa in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI22_CONTENTS,"Digital content unlocked:\n
 • 1 ally that can appear in any campaign
 • 1 ally encounter"

PRODUCTSWI23_TITLE,"Echo Base Troopers Ally Pack"
PRODUCTSWI23_DESCRIPTION,"Defend the Alliance and escape the Empire with the Rebellion’s finest in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI23_CONTENTS,"Digital content unlocked:\n
 • 2 allies that can appear in any campaign
 • 1 ally encounter"

PRODUCTSWI24_TITLE,"The Bespin Gambit"
PRODUCTSWI24_DESCRIPTION,"Visit the beautiful city in the clouds and outmaneuver the spies of the Empire in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI24_CONTENTS,"Digital content unlocked:
 • 2 heroes
 • 4 enemy groups
 • 1 ally
 • 2 villains
 • 2 companions
 • 6 items
 • 2 supply cards
 • 2 conditions"

PRODUCTSWI25_TITLE,"Bossk Villain Pack"
PRODUCTSWI25_DESCRIPTION,"Outsmart the keenest hunter of the Outer Rim in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI25_CONTENTS,"Digital content unlocked:\n
 • 1 villain that can appear in any campaign"

PRODUCTSWI26_TITLE,"Agent Blaise Villain Pack"
PRODUCTSWI26_DESCRIPTION,"Outmaneuver the commander of the Imperial Security Bureau in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI26_CONTENTS,"Digital content unlocked:\n
 • 1 villain that can appear in any campaign"

PRODUCTSWI27_TITLE,"Lando Calrissian Ally Pack"
PRODUCTSWI27_DESCRIPTION,"Charm your way out of trouble with Lando Calrissian in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI27_CONTENTS,"Digital content unlocked:\n
 • 1 ally that can appear in any campaign
 • 1 ally encounter"

PRODUCTSWI28_TITLE,"ISB Infiltrators Villain Pack"
PRODUCTSWI28_DESCRIPTION,"The Empire’s soldiers have gained new intelligence in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI28_CONTENTS,"Digital content unlocked:\n
 • 2 enemy groups"

PRODUCTSWI29_TITLE,"Obi-Wan Kenobi Ally Pack"
PRODUCTSWI29_DESCRIPTION,"Learn the ways of the Force with Obi-Wan Kenobi in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI29_CONTENTS,"Digital content unlocked:\n
 • 1 ally that can appear in any campaign
 • 1 item"

PRODUCTSWI30_TITLE,"The Grand Inquisitor Villain Pack"
PRODUCTSWI30_DESCRIPTION,"Withstand the merciless onslaught of the Emperor’s chief Jedi-hunter in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI30_CONTENTS,"Digital content unlocked:\n
 • 1 villain that can appear in any campaign
 • 1 item"

PRODUCTSWI31_TITLE,"Greedo Villain Pack"
PRODUCTSWI31_DESCRIPTION,"Don’t get shot by Jabba’s lackey in your campaigns of [i]Legends of the Alliance[/i]!"
PRODUCTSWI31_CONTENTS,"Digital content unlocked:\n
 • 1 villain that can appear in any campaign
 • 1 item"

PRODUCTSWI32_TITLE,"Jabba’s Realm"
PRODUCTSWI32_DESCRIPTION,"Survive amidst the clutches of the criminals of the Outer Rim as you escape Tatooine in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI32_CONTENTS,"Digital content unlocked:
 • 3 heroes
 • 7 enemy groups
 • 2 allies
 • 2 villains
 • 1 companion
 • 9 items
 • 2 supply cards
 • 2 conditions"

PRODUCTSWI33_TITLE,"Luke Skywalker, Jedi Knight Ally Pack"
PRODUCTSWI33_DESCRIPTION,"The Jedi Knights return when Luke Skywalker joins your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI33_CONTENTS,"Digital content unlocked:\n
 • 1 ally that can appear in any campaign
 • 1 ally encounter"

PRODUCTSWI34_TITLE,"Alliance Rangers Ally Pack"
PRODUCTSWI34_DESCRIPTION,"Bring down the Empire’s defenses with Rebel scouts in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI34_CONTENTS,"Digital content unlocked:\n
 • 2 allies that can appear in any campaign
 • 1 ally encounter"

PRODUCTSWI35_TITLE,"Captain Terro Villain Pack"
PRODUCTSWI35_DESCRIPTION,"Defeat a veteran of the Empire and his hardy dewback riders in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI35_CONTENTS,"Digital content unlocked:\n
 • 1 enemy group
 • 1 villain that can appear in any campaign"

PRODUCTSWI36_TITLE,"Jabba the Hutt Villain Pack"
PRODUCTSWI36_DESCRIPTION,"Escape the clutches of the most notorious crime lord in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI36_CONTENTS,"Digital content unlocked:\n
 • 1 villain that can appear in any campaign"

PRODUCTSWI41_TITLE,"BT-1 and 0-0-0 Villain Pack"
PRODUCTSWI41_DESCRIPTION,"Stand up to Vader’s murderous droid agents in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI41_CONTENTS,"Digital content unlocked:\n
 • 2 villains that can appear in any campaign"

PRODUCTSWI42_TITLE,"Jawas Villain Pack"
PRODUCTSWI42_DESCRIPTION,"The Empire has found new and unique tools in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI42_CONTENTS,"Digital content unlocked:\n
 • 2 enemy groups"

PRODUCTSWI43_TITLE,"Chopper and Hera Ally Pack"
PRODUCTSWI43_DESCRIPTION,"Resist oppression with Hera and Chopper in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI43_CONTENTS,"Digital content unlocked:\n
 • 2 allies that can appear in any campaign
 • 1 ally encounter"

PRODUCTSWI46_TITLE,"Heart of the Empire"
PRODUCTSWI46_DESCRIPTION,"Venture into the heart of Coruscant and resist the might of the Empire in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI46_CONTENTS,"Digital content unlocked:
 • 3 heroes
 • 7 enemy groups
 • 1 ally
 • 2 villains
 • 1 companion
 • 9 items
 • 3 supply cards
 • 1 condition"

PRODUCTSWI47_TITLE,"Maul Villain Pack"
PRODUCTSWI47_DESCRIPTION,"Vengeance stalks you in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI47_CONTENTS,"Digital content unlocked:\n
 • 1 villain that can appear in any campaign"

PRODUCTSWI48_TITLE,"Emperor Palpatine Villain Pack"
PRODUCTSWI48_DESCRIPTION,"Challenge the Emperor himself in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI48_CONTENTS,"Digital content unlocked:\n
 • 1 villain that can appear in any campaign"

PRODUCTSWI49_TITLE,"Ahsoka Tano Ally Pack"
PRODUCTSWI49_DESCRIPTION,"Protect the innocent and defeat the darkness alongside Ahsoka Tano in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI49_CONTENTS,"Digital content unlocked:\n
 • 1 ally that can appear in any campaign"

PRODUCTSWI54_TITLE,"Tyrants of Lothal"
PRODUCTSWI54_DESCRIPTION,"Join the heroic Spectres and fight for freedom in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI54_CONTENTS,"Digital content unlocked:
 • 2 heroes
 • 2 enemy groups
 • 4 allies
 • 2 villains
 • 6 items
 • 1 condition"

PRODUCTSWI55_TITLE,"Ezra Bridger and Kanan Jarrus Ally Pack"
PRODUCTSWI55_DESCRIPTION,"Learn to control your strength with Ezra Bridger and Kanan Jarrus in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI55_CONTENTS,"Digital content unlocked:\n
 • 2 allies that can appear in any campaign"

PRODUCTSWI56_TITLE,"Sabine Wren and Zeb Orrelios Ally Pack"
PRODUCTSWI56_DESCRIPTION,"Go on the offensive with Sabine Wren and Zeb Orrelios in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI56_CONTENTS,"Digital content unlocked:\n
 • 2 allies that can appear in any campaign"

PRODUCTSWI57_TITLE,"Thrawn Villain Pack"
PRODUCTSWI57_DESCRIPTION,"Test your wits against the legendary Grand Admiral in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI57_CONTENTS,"Digital content unlocked:\n
 • 1 villain that can appear in any campaign"

PRODUCTSWI58_TITLE,"Hondo Ohnaka Villain Pack"
PRODUCTSWI58_DESCRIPTION,"Keep your friends close and your enemies closer in your campaigns of [i]Legends of the Alliance[/i]."
PRODUCTSWI58_CONTENTS,"Digital content unlocked:\n
 • 1 villain that can appear in any campaign"

PRODUCTSWI63_TITLE,"Malastarian Outpost Game Mat"
PRODUCTSWI63_DESCRIPTION,"Pick your team and gear up for a raid on an Imperial outpost on Malastare."
PRODUCTSWI63_CONTENTS,"Digital content unlocked:\n
 • 1 raid"

PRODUCTSWI64_TITLE,"The Gray Cap Cantina Game Mat"
PRODUCTSWI64_DESCRIPTION,"Assemble your squad and grab your gear for a raid on the Gray Cap Cantina."
PRODUCTSWI64_CONTENTS,"Digital content unlocked:\n
 • 1 raid"
HERO_DIALA_NAME,"Diala Passil"
HERO_DIALA_START_1,"Plasteel Staff"
HERO_DIALA_SKILL_1,"Force Adept"
HERO_DIALA_SKILL_2,"Force Throw"
HERO_DIALA_SKILL_3,"Battle Meditation"
HERO_DIALA_SKILL_4,"Defensive Stance"
HERO_DIALA_SKILL_5,"Art of Movement"
HERO_DIALA_SKILL_6,"Snap Kick"
HERO_DIALA_SKILL_7,"Dancing Weapon"
HERO_DIALA_SKILL_8,"Way of the Sarlacc"
HERO_DIALA_REWARD,"Shu Yen’s Lightsaber"

HERO_FENN_NAME,"Fenn Signis"
HERO_FENN_START_1,"Infantry Rifle"
HERO_FENN_SKILL_1,"Tactical Movement"
HERO_FENN_SKILL_2,"Take Cover"
HERO_FENN_SKILL_3,"Adrenaline Rush"
HERO_FENN_SKILL_4,"Weapon Expert"
HERO_FENN_SKILL_5,"Suppressive Fire"
HERO_FENN_SKILL_6,"Trench Fighter"
HERO_FENN_SKILL_7,"Rebel Elite"
HERO_FENN_SKILL_8,"Superior Positioning"
HERO_FENN_REWARD,"Veteran Prowess"

HERO_GAARKHAN_NAME,"Gaarkhan"
HERO_GAARKHAN_START_1,"Vibro-Ax"
HERO_GAARKHAN_SKILL_1,"Wookiee Fortitude"
HERO_GAARKHAN_SKILL_2,"Wookiee Loyalty"
HERO_GAARKHAN_SKILL_3,"Ferocity"
HERO_GAARKHAN_SKILL_4,"Staggering Blow"
HERO_GAARKHAN_SKILL_5,"Vicious Strike"
HERO_GAARKHAN_SKILL_6,"Rampage"
HERO_GAARKHAN_SKILL_7,"Unstoppable"
HERO_GAARKHAN_SKILL_8,"Brutal Cleave"
HERO_GAARKHAN_REWARD,"Life Debt"

HERO_GIDEON_NAME,"Gideon Argus"
HERO_GIDEON_START_1,"Holdout Blaster"
HERO_GIDEON_SKILL_1,"Called Shot"
HERO_GIDEON_SKILL_2,"Military Efficiency"
HERO_GIDEON_SKILL_3,"Air of Command"
HERO_GIDEON_SKILL_4,"Mobile Tactician"
HERO_GIDEON_SKILL_5,"For the Cause!"
HERO_GIDEON_SKILL_6,"Rallying Shout"
HERO_GIDEON_SKILL_7,"Hammer and Anvil"
HERO_GIDEON_SKILL_8,"Masterstroke"
HERO_GIDEON_REWARD,"Fearless Leader"

HERO_JYN_NAME,"Jyn Odan"
HERO_JYN_START_1,"Vintage Blaster"
HERO_JYN_SKILL_1,"Quick as a Whip"
HERO_JYN_SKILL_2,"Smuggler’s Luck"
HERO_JYN_SKILL_3,"Cheap Shot"
HERO_JYN_SKILL_4,"Roll with It"
HERO_JYN_SKILL_5,"Get Cocky"
HERO_JYN_SKILL_6,"Gunslinger"
HERO_JYN_SKILL_7,"Sidewinder"
HERO_JYN_SKILL_8,"Trick Shot"
HERO_JYN_REWARD,"Peacemaker"
HERO_JYN_SKILL_2_REPLACEMENT_EFFECT,"This class card retains its two exhaust abilities. Having this class card will display an additional item in the armory."

HERO_MAK_NAME,"Mak Eshka’rey"
HERO_MAK_START_1,"Longblaster"
HERO_MAK_SKILL_1,"Disengage"
HERO_MAK_SKILL_2,"Supply Network"
HERO_MAK_SKILL_3,"Jeswandi Training"
HERO_MAK_SKILL_4,"Target Acquired"
HERO_MAK_SKILL_5,"Execute"
HERO_MAK_SKILL_6,"Expertise"
HERO_MAK_SKILL_7,"Decoy"
HERO_MAK_SKILL_8,"No Escape"
HERO_MAK_REWARD,"Shadow Suit"

HERO_BIV_NAME,"Biv Bodhrik"
HERO_BIV_START_1,"Repeating Blaster"
HERO_BIV_SKILL_1,"Advance"
HERO_BIV_SKILL_2,"Shake it Off"
HERO_BIV_SKILL_3,"Crushing Blow"
HERO_BIV_SKILL_4,"Into the Fray"
HERO_BIV_SKILL_5,"Trophy Armor"
HERO_BIV_SKILL_6,"Vibrobayonet"
HERO_BIV_SKILL_7,"Final Stand"
HERO_BIV_SKILL_8,"Stay Down"
HERO_BIV_REWARD,"Hunt Them Down"

HERO_SASKA_NAME,"Saska Teft"
HERO_SASKA_START_1,"Modified Blaster"
HERO_SASKA_SKILL_1,"Tool Kit"
HERO_SASKA_SKILL_2,"Unstable Device"
HERO_SASKA_SKILL_3,"Energy Shield"
HERO_SASKA_SKILL_4,"Structural Weakness"
HERO_SASKA_SKILL_5,"Gadgeteer"
HERO_SASKA_SKILL_6,"Power Converter"
HERO_SASKA_SKILL_7,"Adrenaline Injector"
HERO_SASKA_SKILL_8,"Remote Distribution"
HERO_SASKA_REWARD,"Tech Goggles"

HERO_LOKU_NAME,"Loku Kanoloa"
HERO_LOKU_START_1,"All-Weather Rifle"
HERO_LOKU_SKILL_1,"Combat Spotter"
HERO_LOKU_SKILL_2,"Scouting Report"
HERO_LOKU_SKILL_3,"Overwatch"
HERO_LOKU_SKILL_4,"Spectrum Scanner"
HERO_LOKU_SKILL_5,"Scout’s Guidance"
HERO_LOKU_SKILL_6,"Study of Enemies"
HERO_LOKU_SKILL_7,"Coordinated Attack"
HERO_LOKU_SKILL_8,"Mon Cala Special Forces"
HERO_LOKU_REWARD,"Battle Vision"

HERO_MHD_NAME,"MHD-19"
HERO_MHD_START_1,"Sidearm Blaster"
HERO_MHD_SKILL_1,"Bacta Injector"
HERO_MHD_SKILL_2,"Improper Procedure"
HERO_MHD_SKILL_3,"Field Surgeon"
HERO_MHD_SKILL_4,"Fuel Injection"
HERO_MHD_SKILL_5,"Adrenal Vapor"
HERO_MHD_SKILL_6,"Miracle Worker"
HERO_MHD_SKILL_7,"Bacta Radiator"
HERO_MHD_SKILL_8,"Combat Override"
HERO_MHD_REWARD,"Systems Upgrade"

HERO_VERENA_NAME,"Verena Talos"
HERO_VERENA_START_1,"Military Blaster"
HERO_VERENA_START_2,"Fighting Knife"
HERO_VERENA_SKILL_1,"Combat Momentum"
HERO_VERENA_SKILL_2,"Create Opening"
HERO_VERENA_SKILL_3,"K’tara Maneuver"
HERO_VERENA_SKILL_4,"Student of Battle"
HERO_VERENA_SKILL_5,"Point Blank Shot"
HERO_VERENA_SKILL_6,"Improvised Cover"
HERO_VERENA_SKILL_7,"Master Operative"
HERO_VERENA_SKILL_8,"Combat Mastery"
HERO_VERENA_REWARD,"Iron Hand"

HERO_DAVITH_NAME,"Davith Elso"
HERO_DAVITH_START_1,"Heirloom Dagger"
HERO_DAVITH_SKILL_1,"Covert Operative"
HERO_DAVITH_SKILL_2,"Elusive Agent"
HERO_DAVITH_SKILL_3,"Blindside"
HERO_DAVITH_SKILL_4,"Falling Leaf"
HERO_DAVITH_SKILL_5,"Shrouded Lightsaber"
HERO_DAVITH_SKILL_6,"Force Illusion"
HERO_DAVITH_SKILL_7,"Fell Swoop"
HERO_DAVITH_SKILL_8,"Embody the Force"
HERO_DAVITH_REWARD,"Radiant Holocron"

HERO_MURNE_NAME,"Murne Rin"
HERO_MURNE_START_1,"Diplomat’s Blaster"
HERO_MURNE_SKILL_1,"Company of Heroes"
HERO_MURNE_SKILL_2,"Sonic Bellow"
HERO_MURNE_SKILL_3,"Rebel Propaganda"
HERO_MURNE_SKILL_4,"Professional Aide"
HERO_MURNE_SKILL_5,"Solidarity"
HERO_MURNE_SKILL_6,"Double Agent"
HERO_MURNE_SKILL_7,"Waylay"
HERO_MURNE_SKILL_8,"Lead from the Front"
HERO_MURNE_REWARD,"Cam Droid"
HERO_MURNE_SKILL_1_REPLACEMENT_EFFECT,"At the start of each mission, choose 1 hero and 1 ally to become Focused. At the start of a random round, choose 1 Rebel to become Focused."
HERO_MURNE_SKILL_1_SETUP,"[b]Company of Heroes[/b]\n\nMurne chooses 1 hero and 1 ally within 3 spaces of her to become Focused."
HERO_MURNE_SKILL_1_RANDOM,"[b]Company of Heroes[/b]\n\nMurne chooses 1 Rebel within 3 spaces of her to become Focused."

HERO_ONAR_NAME,"Onar Koma"
HERO_ONAR_START_1,"Bodyguard Rifle"
HERO_ONAR_SKILL_1,"Get Down"
HERO_ONAR_SKILL_2,"Keep Up"
HERO_ONAR_SKILL_3,"Stay Behind Me"
HERO_ONAR_SKILL_4,"Mutual Destruction"
HERO_ONAR_SKILL_5,"Brute Strength"
HERO_ONAR_SKILL_6,"Hold Still"
HERO_ONAR_SKILL_7,"Black Sun Armor"
HERO_ONAR_SKILL_8,"Don’t Make Me Hurt You"
HERO_ONAR_REWARD,"Haymaker"

HERO_SHYLA_NAME,"Shyla Varad"
HERO_SHYLA_START_1,"Duelist Blade"
HERO_SHYLA_SKILL_1,"All-Out Attack"
HERO_SHYLA_SKILL_2,"Responsiveness"
HERO_SHYLA_SKILL_3,"Smoke Bombs"
HERO_SHYLA_SKILL_4,"Proximity Strike"
HERO_SHYLA_SKILL_5,"Swords Dance"
HERO_SHYLA_SKILL_6,"Remote Detonator"
HERO_SHYLA_SKILL_7,"Full Sweep"
HERO_SHYLA_SKILL_8,"Deadly Grace"
HERO_SHYLA_REWARD,"Mandalorian Heritage"

HERO_VINTO_NAME,"Vinto Hreeda"
HERO_VINTO_START_1,"Hair-Trigger Pistol"
HERO_VINTO_SKILL_1,"Pinpoint Shot"
HERO_VINTO_SKILL_2,"Shot on the Run"
HERO_VINTO_SKILL_3,"Battlefield Experience"
HERO_VINTO_SKILL_4,"Sharpshooter"
HERO_VINTO_SKILL_5,"Off-Hand Blaster"
HERO_VINTO_SKILL_6,"Dead On"
HERO_VINTO_SKILL_7,"Rapid Fire"
HERO_VINTO_SKILL_8,"Merciless"
HERO_VINTO_REWARD,"Desperado"

HERO_KO-TUN_NAME,"Ko-Tun Feralo"
HERO_KO-TUN_START_1,"Service Rifle"
HERO_KO-TUN_SKILL_1,"Auxiliary Training"
HERO_KO-TUN_SKILL_2,"Inch By Inch"
HERO_KO-TUN_SKILL_3,"Combat Logistics"
HERO_KO-TUN_SKILL_4,"Dig In"
HERO_KO-TUN_SKILL_5,"Fire Support Specialist"
HERO_KO-TUN_SKILL_6,"Opportunist"
HERO_KO-TUN_SKILL_7,"Squad Cohesion"
HERO_KO-TUN_SKILL_8,"Self-sufficient"
HERO_KO-TUN_REWARD,"Alliance Efficiency"

HERO_JARROD_NAME,"Jarrod Kelvin"
HERO_JARROD_START_1,"Vibro-Claws"
HERO_JARROD_SKILL_1,"Forward Momentum"
HERO_JARROD_SKILL_2,"Balanced Approach"
HERO_JARROD_SKILL_3,"Scout’s Loadout"
HERO_JARROD_SKILL_4,"Slicer’s Upgrades"
HERO_JARROD_SKILL_5,"Mutual Progression"
HERO_JARROD_SKILL_6,"Explosive Reflexes"
HERO_JARROD_SKILL_7,"Mechanical Master"
HERO_JARROD_SKILL_8,"Leaping Slash"
HERO_JARROD_REWARD,"X-8 Upgrade"

HERO_DROKKATTA_NAME,"Drokkatta"
HERO_DROKKATTA_START_1,"MGL-9 ""Boomer"""
HERO_DROKKATTA_SKILL_1,"Charging Up"
HERO_DROKKATTA_SKILL_2,"Leave No One Behind"
HERO_DROKKATTA_SKILL_3,"Bank Shot"
HERO_DROKKATTA_SKILL_4,"Shrapnel Rounds"
HERO_DROKKATTA_SKILL_5,"Repeater Cannon"
HERO_DROKKATTA_SKILL_6,"Structural Exploitation"
HERO_DROKKATTA_SKILL_7,"Wookiee Wrath"
HERO_DROKKATTA_SKILL_8,"Thermal Explosives"
HERO_DROKKATTA_REWARD,"Wookiee Roar"

HERO_WILDFIRE_NAME,"CT-1701"
HERO_WILDFIRE_START_1,"DC-15S Blaster"
HERO_WILDFIRE_SKILL_1,"Reload"
HERO_WILDFIRE_SKILL_2,"Covering Fire"
HERO_WILDFIRE_SKILL_3,"Strafing Run"
HERO_WILDFIRE_SKILL_4,"Pin Them Down"
HERO_WILDFIRE_SKILL_5,"Squad Tactics"
HERO_WILDFIRE_SKILL_6,"Weakness Identified"
HERO_WILDFIRE_SKILL_7,"Concentrate Fire"
HERO_WILDFIRE_SKILL_8,"Wild Fire"
HERO_WILDFIRE_REWARD,"Bullseye!"

HERO_TRESS_NAME,"Tress Hacnua"
HERO_TRESS_START_1,"Reinforced Cyberarm"
HERO_TRESS_SKILL_1,"Mynock Strike"
HERO_TRESS_SKILL_2,"Aryx Variation"
HERO_TRESS_SKILL_3,"Dianoga Sweep"
HERO_TRESS_SKILL_4,"Gundark Throw"
HERO_TRESS_SKILL_5,"Acklay Counter"
HERO_TRESS_SKILL_6,"Dragonsnake Variation"
HERO_TRESS_SKILL_7,"Krayt Dragon Fury"
HERO_TRESS_SKILL_8,"Fluidity"
HERO_TRESS_REWARD,"Wholeness"
HEROIC,"Heroic"
LEGENDARY,"Legendary"
PEACEMAKER,"Peacemaker"
FEARLESS_LEADER,"Fearless Leader"
LIFE_DEBT,"Life Debt"
VETERAN_PROWESS,"Veteran Prowess"
REBEL_RECON,"Rebel Recon"
ALLIED_OPERATIONS,"Allied Operations"
ITEM_1,"DH-17"
ITEM_2,"E-11"
ITEM_3,"DL-44"
ITEM_4,"Vibroblade"
ITEM_5,"Armored Gauntlets"
ITEM_6,"Balanced Hilt"
ITEM_7,"Extended Haft"
ITEM_8,"Tactical Display"
ITEM_9,"Marksman Barrel"
ITEM_10,"Combat Coat"
ITEM_11,"Survival Gear"
ITEM_12,"Portable Medkit"
ITEM_13,"Combat Coat"
ITEM_14,"A280"
ITEM_15,"T-21"
ITEM_16,"434 ""Deathhammer"""
ITEM_17,"Vibro Knucklers"
ITEM_18,"BD-1Vibro-Ax"
ITEM_19,"High-Impact Guard"
ITEM_20,"Spread Barrel"
ITEM_21,"Overcharger"
ITEM_22,"Laminate Armor"
ITEM_23,"Extra Ammunition"
ITEM_24,"Slicing Tools"
ITEM_25,"Pulse Cannon"
ITEM_26,"DXR-6"
ITEM_27,"Sporting Blaster"
ITEM_28,"Force Pike"
ITEM_29,"Laminate Armor"
ITEM_30,"Personal Shields"
